drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
9276,00716863,"LYDERM (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","fluocinonide 0,05 % crème cutanée",fluocinonide,"mp_fr_description: ""LYDERM ̲C̲R̲E̲A̲M̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
11641,00893285,NOREPINEPHRINE BITARTRATE INJECTION USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole,norépinéphrine,"mp_fr_description: ""NOREPINEPHRINE BITARTRATE INJ ̲1̲M̲G̲/̲M̲L̲ USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""NOREPINEPHRINE BITARTRATE INJE̲C̲T̲I̲O̲N̲ USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
19405,02148595,PMS-ESTRADIOL (estradiol 2 mg comprimé oral) PHARMASCIENCE INC,estradiol 2 mg comprimé oral,estradiol,"mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 2 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 2 mg comprimé oral) PHARMASCIENCE INC"""
19406,02148587,PMS-ESTRADIOL (estradiol 1 mg comprimé oral) PHARMASCIENCE INC,estradiol 1 mg comprimé oral,estradiol,"mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 1 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 1 mg comprimé oral) PHARMASCIENCE INC"""
19419,01977474,ACETAMINOPHEN CAPLETS 500 MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC.,acétaminophène 500 mg comprimé oral,acétaminophène,"mp_fr_description: ""ACETAMINOPHEN CAPLET 500MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."" -> ""ACETAMINOPHEN CAPLETS̲ 500 ̲MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."""
43420,02225190,"PMS-ESTRADIOL (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC","estradiol 0,5 mg comprimé oral",estradiol,"mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC"""
60294,02236996,"LYDERM (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","fluocinonide 0,05 % pommade cutanée",fluocinonide,"mp_fr_description: ""LYDERM ̲O̲I̲N̲T̲M̲E̲N̲T̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
60295,02236997,"LYDERM (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","fluocinonide 0,05 % gel cutané",fluocinonide,"mp_fr_description: ""LYDERM ̲G̲E̲L̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
82711,02341611,"REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) BGP PHARMA ULC","sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole",sildénafil,"mp_fr_description: ""REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
82774,02342235,MYLAN-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) MYLAN PHARMACEUTICALS ULC,élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral,élétriptan,"mp_fr_description: ""G̲D̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
