drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
1937,00301175,PRED FORTE (acétate de prednisolone 1 % gouttes ophtalmiques) ABBVIE CORPORATION,acétate de prednisolone 1 % gouttes ophtalmiques,prednisolone,"mp_fr_description: ""PRED FORTE (acétate de prednisolone 1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""PRED FORTE (acétate de prednisolone 1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
3192,00406775,LITHANE (carbonate de lithium 300 mg capsule orale) SEARCHLIGHT PHARMA INC,carbonate de lithium 300 mg capsule orale,carbonate de lithium,"mp_fr_description: ""LITHANE (carbonate de lithium 300 mg capsule orale) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""LITHANE (carbonate de lithium 300 mg capsule orale) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
9512,00789429,PANCREASE MT 16 (amylase 70000 unité et lipase 16800 unité et protéase 40000 unité capsule gastrorésistante) VIVUS LLC.,amylase 70000 unité et lipase 16800 unité et protéase 40000 unité capsule gastrorésistante,pancrelipase,"mp_fr_description: ""PANCREASE MT 16 (amylase 70000 unité et lipase 16800 unité et protéase 40000 unité capsule gastrorésistante) VIVUS I̲N̲C."" -> ""PANCREASE MT 16 (amylase 70000 unité et lipase 16800 unité et protéase 40000 unité capsule gastrorésistante) VIVUS L̲L̲C."""
9513,00789437,PANCREASE MT 10 (amylase 43750 unité et lipase 10500 unité et protéase 25000 unité capsule gastrorésistante) VIVUS LLC.,amylase 43750 unité et lipase 10500 unité et protéase 25000 unité capsule gastrorésistante,pancrelipase,"mp_fr_description: ""PANCREASE MT 10 (amylase 43750 unité et lipase 10500 unité et protéase 25000 unité capsule gastrorésistante) VIVUS I̲N̲C."" -> ""PANCREASE MT 10 (amylase 43750 unité et lipase 10500 unité et protéase 25000 unité capsule gastrorésistante) VIVUS L̲L̲C."""
9514,00789445,PANCREASE MT 4 (amylase 17500 unité et lipase 4200 unité et protéase 10000 unité capsule gastrorésistante) VIVUS LLC.,amylase 17500 unité et lipase 4200 unité et protéase 10000 unité capsule gastrorésistante,pancrelipase,"mp_fr_description: ""PANCREASE MT 4 (amylase 17500 unité et lipase 4200 unité et protéase 10000 unité capsule gastrorésistante) VIVUS I̲N̲C."" -> ""PANCREASE MT 4 (amylase 17500 unité et lipase 4200 unité et protéase 10000 unité capsule gastrorésistante) VIVUS L̲L̲C."""
13163,01927698,NOZINAN (méthotriméprazine (chlorhydrate de méthotriméprazine) 25 mg par 1 mL solution injectable ampoule) SANOFI-AVENTIS CANADA INC,méthotriméprazine (chlorhydrate de méthotriméprazine) 25 mg par 1 mL solution injectable ampoule,méthotriméprazine,"mp_fr_description: ""NOZINAN ̲I̲N̲J̲ ̲2̲5̲M̲G̲/̲M̲L̲ (méthotriméprazine (chlorhydrate de méthotriméprazine) 25 mg par 1 mL solution injectable ampoule) SANOFI-AVENTIS CANADA INC"" -> ""NOZINAN (méthotriméprazine (chlorhydrate de méthotriméprazine) 25 mg par 1 mL solution injectable ampoule) SANOFI-AVENTIS CANADA INC"""
13626,02013231,LITHANE (carbonate de lithium 150 mg capsule orale) SEARCHLIGHT PHARMA INC,carbonate de lithium 150 mg capsule orale,carbonate de lithium,"mp_fr_description: ""LITHANE (carbonate de lithium 150 mg capsule orale) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""LITHANE (carbonate de lithium 150 mg capsule orale) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
37372,02224720,LASIX ORAL SOLUTION (furosémide 10 mg par mL solution orale) SANOFI-AVENTIS CANADA INC,furosémide 10 mg par mL solution orale,furosémide,"mp_fr_description: ""LASIX ORAL SOLUTION ̲1̲0̲M̲G̲/̲M̲L̲ (furosémide 10 mg par mL solution orale) SANOFI-AVENTIS CANADA INC"" -> ""LASIX ORAL SOLUTION (furosémide 10 mg par mL solution orale) SANOFI-AVENTIS CANADA INC"""
43482,02228319,MINOX (minoxidil 20 mg par mL solution pour application cutanée) LABORATOIRE RIVA INC.,minoxidil 20 mg par mL solution pour application cutanée,minoxidil,"mp_fr_description: ""MINOX ̲-̲ ̲L̲I̲Q̲ ̲T̲O̲P̲ ̲2̲0̲M̲G̲/̲M̲L̲ (minoxidil 20 mg par mL solution pour application cutanée) LABORATOIRE RIVA INC."" -> ""MINOX (minoxidil 20 mg par mL solution pour application cutanée) LABORATOIRE RIVA INC."""
49288,02230418,IMITREX (sumatriptan (hémisulfate de sumatriptan) 5 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC,sumatriptan (hémisulfate de sumatriptan) 5 mg par actionnement vaporisation nasale,sumatriptan,"mp_fr_description: ""IMITREX ̲N̲A̲S̲A̲L̲ ̲S̲P̲R̲A̲Y̲ (sumatriptan (hémisulfate de sumatriptan) 5 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"" -> ""IMITREX (sumatriptan (hémisulfate de sumatriptan) 5 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"""
49290,02230420,IMITREX (sumatriptan (hémisulfate de sumatriptan) 20 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC,sumatriptan (hémisulfate de sumatriptan) 20 mg par actionnement vaporisation nasale,sumatriptan,"mp_fr_description: ""IMITREX ̲N̲A̲S̲A̲L̲ ̲S̲P̲R̲A̲Y̲ (sumatriptan (hémisulfate de sumatriptan) 20 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"" -> ""IMITREX (sumatriptan (hémisulfate de sumatriptan) 20 mg par actionnement vaporisation nasale) GLAXOSMITHKLINE INC"""
61873,02238453,XELODA (capécitabine 150 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH,capécitabine 150 mg comprimé oral,capécitabine,"mp_fr_description: ""XELODA (capécitabine 150 mg comprimé oral) H̲O̲F̲F̲M̲A̲N̲N̲-̲L̲A̲ ̲R̲O̲C̲H̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""XELODA (capécitabine 150 mg comprimé oral) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
61874,02238454,XELODA (capécitabine 500 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH,capécitabine 500 mg comprimé oral,capécitabine,"mp_fr_description: ""XELODA (capécitabine 500 mg comprimé oral) H̲O̲F̲F̲M̲A̲N̲N̲-̲L̲A̲ ̲R̲O̲C̲H̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""XELODA (capécitabine 500 mg comprimé oral) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
65111,02241472,TAMIFLU (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) HOFFMANN-LA ROCHE LIMITED,oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale,oseltamivir,"mp_fr_description: ""TAMIFLU ̲C̲A̲P̲S̲U̲L̲E̲ ̲7̲5̲M̲G̲ (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) HOFFMANN-LA ROCHE LIMITED"" -> ""TAMIFLU (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) HOFFMANN-LA ROCHE LIMITED"""
74314,02257912,IBUPROFEN 200 MG (ibuprofène 200 mg comprimé oral) JAMP PHARMA CORPORATION,ibuprofène 200 mg comprimé oral,ibuprofène,"mp_fr_description: ""IBUPROFEN (ibuprofène 200 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""IBUPROFEN ̲2̲0̲0̲ ̲M̲G̲ (ibuprofène 200 mg comprimé oral) JAMP PHARMA CORPORATION"""
79041,02305046,TARO-PANTOPRAZOLE (pantoprazole (pantoprazole sodique sesquihydrate) 40 mg comprimé gastrorésistant) SUN PHARMA CANADA INC,pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant,pantoprazole,"mp_fr_description: ""R̲A̲N̲-̲P̲A̲N̲T̲O̲P̲R̲A̲Z̲O̲L̲E̲ ̲(̲p̲a̲n̲t̲o̲p̲r̲a̲z̲o̲l̲e̲ ̲(̲p̲a̲n̲t̲o̲p̲r̲a̲z̲o̲l̲e̲ ̲s̲o̲d̲i̲q̲u̲e̲)̲ ̲4̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲g̲a̲s̲t̲r̲o̲r̲é̲s̲i̲s̲t̲a̲n̲t̲)̲ ̲R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-̲P̲A̲N̲T̲O̲P̲R̲A̲Z̲O̲L̲E̲ ̲(̲p̲a̲n̲t̲o̲p̲r̲a̲z̲o̲l̲e̲ ̲(̲p̲a̲n̲t̲o̲p̲r̲a̲z̲o̲l̲e̲ ̲s̲o̲d̲i̲q̲u̲e̲ ̲s̲e̲s̲q̲u̲i̲h̲y̲d̲r̲a̲t̲e̲)̲ ̲4̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲g̲a̲s̲t̲r̲o̲r̲é̲s̲i̲s̲t̲a̲n̲t̲)̲ ̲S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
80286,02317338,IBUPROFEN 400 MG (ibuprofène 400 mg comprimé oral) JAMP PHARMA CORPORATION,ibuprofène 400 mg comprimé oral,ibuprofène,"mp_fr_description: ""IBUPROFEN (ibuprofène 400 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""IBUPROFEN ̲4̲0̲0̲ ̲M̲G̲ (ibuprofène 400 mg comprimé oral) JAMP PHARMA CORPORATION"""
81041,02324997,"LUMIGAN RC (bimatoprost 0,01 % gouttes ophtalmiques) ABBVIE CORPORATION","bimatoprost 0,01 % gouttes ophtalmiques",bimatoprost,"mp_fr_description: ""LUMIGAN RC (bimatoprost 0,01 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""LUMIGAN RC (bimatoprost 0,01 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
86602,02380196,JAMP METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate de metformine 500 mg comprimé oral,metformine,"mp_fr_description: ""JAMP-̲METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ̲METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) JAMP PHARMA CORPORATION"""
86603,02380218,JAMP METFORMIN (chlorhydrate de metformine 850 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate de metformine 850 mg comprimé oral,metformine,"mp_fr_description: ""JAMP-̲METFORMIN (chlorhydrate de metformine 850 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ̲METFORMIN (chlorhydrate de metformine 850 mg comprimé oral) JAMP PHARMA CORPORATION"""
87111,02385481,TARO-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) SUN PHARMA CANADA INC,escitalopram (oxalate d'escitalopram) 10 mg comprimé oral,escitalopram,"mp_fr_description: ""R̲A̲N̲-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
87112,02385503,TARO-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) SUN PHARMA CANADA INC,escitalopram (oxalate d'escitalopram) 20 mg comprimé oral,escitalopram,"mp_fr_description: ""R̲A̲N̲-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) R̲A̲N̲B̲A̲X̲Y̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""T̲A̲R̲O̲-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
87639,02391015,"PROACTIV CLEANSE (peroxyde de benzoyle 2,5 % gel cutané) ALCHEMEE, LLC","peroxyde de benzoyle 2,5 % gel cutané",peroxyde de benzoyle,"mp_fr_description: ""PROACTIV CLEANSE (peroxyde de benzoyle 2,5 % gel cutané) T̲H̲E̲ ̲P̲R̲O̲A̲C̲T̲I̲V̲ ̲C̲O̲M̲P̲A̲N̲Y̲, LLC"" -> ""PROACTIV CLEANSE (peroxyde de benzoyle 2,5 % gel cutané) A̲L̲C̲H̲E̲M̲E̲E̲, LLC"""
