ntp_code,ntp_formal_name,changes
"9013233","methylnaltrexone bromide 12 mg per 0.6 mL solution for injection vial","CHANGED"
"9013046","choriogonadotropin alpha 250 mcg per cartridge solution for injection pen","CHANGED"
"9013136","follitropin beta 50 unit per 0.5 mL solution for injection vial","CHANGED"
"0c63dbac91a3f615c7cee2a7f32a026d","ropivacaine hydrochloride 400 mg per 200 mL solution for injection bag","ADDED"
"9013176","ixekizumab 80 mg per 1 mL solution for injection syringe","CHANGED"
"9006032","glatiramer acetate 40 mg per mL solution for injection","DELETED"
"c4aa929da5bfa74408d8ae83c8f32b00","fludarabine phosphate 50 mg per 2 mL solution for injection vial","CHANGED"
"9002420","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous gel","ADDED"
"9dea70a8f3d6a53f22a2da3bab573aa8","carmustine 100 mg per vial powder for solution for injection with diluent solution","CHANGED"
"9003929","somatropin 10 mg per 2 mL solution for injection","ADDED"
"9002116","somatropin 1 mg per mL powder for solution for injection","ADDED"
"7db2f8cdac5b803063341b07e2f1d8ae","methylnaltrexone bromide 12 mg per 0.6 mL solution for injection vial","CHANGED"
"ec2ffa5bda5ab3a3b2086666a05f8ad6","cytarabine 500 mg per 25 mL solution for injection vial","CHANGED"
"605b7acce5beb7698ee6175db73b9ea3","methoxsalen 400 mcg per 20 mL solution for injection vial","DELETED"
"9013029","acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet","CHANGED"
"9005573","somatropin 15 mg per 1.5 mL solution for injection","ADDED"
"9004794","somatropin 8 mg per mL solution for injection","ADDED"
"755216bfadc9bab07458e57996b9c430","lacosamide 200 mg per 20 mL solution for injection vial","ADDED"
"9013214","lidocaine hydrochloride 200 mg per 20 mL solution for injection vial","CHANGED"
"9013125","flumazenil 1 mg per 10 mL solution for injection vial","CHANGED"
"9006625","meperidine hydrochloride 100 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20170803"" -> ""20181025"""
"9005329","somatropin 12 mg per pen powder for solution for injection","ADDED"
"9013049","chromium (chromic chloride) 20 mcg per 5 mL and copper (copper sulfate) 2 mg per 5 mL and manganese (manganese sulfate) 0.5 mg per 5 mL and zinc (zinc sulfate) 5 mg per 5 mL solution for injection vial","CHANGED"
"9006311","iodine (ethiodized oil) 380 mg per g NA","ADDED"
"9013240","prilocaine hydrochloride 72 mg per 1.8 mL solution for injection cartridge","CHANGED"
"a9b1b7d389e21799a9377d158c74f313","isoproterenol hydrochloride 1 mg per 5 mL solution for injection vial","CHANGED"
"9002877","tetracaine hydrochloride 0.5 % ophthalmic drops","ADDED"
"d8614b6edb92d31e6eb488a656cebd7c","leucovorin (leucovorin calcium) 50 mg per 5 mL solution for injection vial","CHANGED"
"db90302455d9f6ef28c524193249e61c","lenvatinib (lenvatinib mesylate) 18 mg oral capsule","CHANGED"
"9012922","bupivacaine hydrochloride 50 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""19941231"" -> ""20001201"""
"9013085","doxorubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","CHANGED"
"9013242","scopolamine hydrobromide 0.4 mg per 1 mL solution for injection vial","CHANGED"
"9013095","epirubicin hydrochloride 2 mg per mL solution for injection 100 mL vial","CHANGED"
"3439e763c85bac8eb7208100969abf9a","leuprolide acetate 30 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe","ADDED"
"9004194","sorafenib (sorafenib tosylate) 200 mg oral tablet","ADDED"
"6aab7f393c6a5fbf68b1d6f03711be2d","cefazolin (cefazolin sodium) 100 g per bag powder for solution for injection bag","DELETED"
"9005604","vortioxetine (vortioxetine hydrobromide) 10 mg oral tablet","ADDED"
"6740dfd1b2ee7135e633028dd9aec09d","denosumab 120 mg per 1.7 mL solution for injection vial","CHANGED"
"fdd39491a7b29747aa9b3142100bdba3","tranexamic acid 1000 mg per 10 mL solution for injection vial","ADDED"
"9005537","tofacitinib (tofacitinib citrate) 5 mg oral tablet","ADDED"
"efd844698f9a8b461b6df72df4526ede","rituximab 100 mg per 10 mL solution for injection vial","ADDED"
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20181001"" -> ""20181101"""
"8c9cd613a4bde795f297e585a5df0293","rasburicase 1.5 mg per vial powder for solution for injection with diluent solution","ADDED"
"9003344","interferon alfa-2b 10000000 unit per mL solution for injection","DELETED"
"9013120","filgrastim 300 mcg per 1 mL solution for injection vial","CHANGED"
"e0cb060f7a1daf382e8762357ccc2e73","secukinumab 150 mg per 1 mL solution for injection syringe","ADDED"
"913c8ef35ee4e1a9bbd0ba4f659c75b0","montelukast (montelukast sodium) 4 mg per sachet granules for oral suspension","ADDED"
"9002393","trimebutine maleate 200 mg oral tablet","ADDED"
