tm_code,tm_formal_name,changes
"c92d5135bed3ca3b04d3e20f5e9e3059","epinephrine and prilocaine","CHANGED"
"a3210a797666c06fab3383b14cbad033","xylometazoline","ADDED"
"07affc7f09deee3baeae24e50100eca2","lanreotide","CHANGED"
"8001846","manganese sulfate","CHANGED"
"f368cefecf6adc18351f229f0fd9b989","ciprofloxacin and fluocinolone","CHANGED"
"8001761","eluxadoline","CHANGED"
"8001714","cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)","CHANGED"
"9dfffa4d70885b298ff484cf67ef271a","fluorouracil and salicylic acid","CHANGED"
"8001874","prednicarbate","CHANGED"
"f959f9c6f3f186624176a9ddd7deeb8d","doxylamine and pyridoxine","ADDED"
"a465402dfe5f42314e9f0e3cd26230d8","calamine and diphenhydramine","CHANGED"
"8001804","idelalisib","CHANGED"
"7ea61161d1f1aaa0500cb3d30cb7e356","pyridoxine","ADDED"
"2415612d579c93613acaf18c462a658d","dimethicone and menthol and pramoxine","CHANGED"
"c15b8a066effc12469610274c97838a8","estramustine","CHANGED"
"76ae92eaa079cf7313de006f6a0f2ea3","allantoin and chloroxylenol","CHANGED"
"517477e888befdcb8b36288e514105d2","bacitracin and polymyxin b","CHANGED"
"a2646d504383a5190750df4b946b1bde","white petrolatum","CHANGED"
"b200c08b66b305bbae411a8f04f3a963","diphenhydramine and menthol","CHANGED"
"8001825","lacosamide","CHANGED"
"a3cde5aebebc465df2d8bf8e477490fa","vedolizumab","ADDED"
"a72ef35fc57ed7a289d73b2686569d3f","epoprostenol","CHANGED"
"8001847","menotropins","CHANGED"
"2061c1cb004b59b3a3bcfc1baf90e2db","naphazoline","CHANGED"
"163f22dc5080f5c146a1e38af010eea1","ingenol mebutate","CHANGED"
"8001801","icatibant","CHANGED"
"d10dbf9c1a2b201bfbf07d0461670c0d","dasatinib","CHANGED"
"8001826","lanreotide","CHANGED"
"18b3f30f6b37e6a1db510adf0ab8f615","idarucizumab","CHANGED"
"8001861","mitotane","CHANGED"
"8e9a9ffafc414f9bb6c277d000d189b1","methylnaltrexone","CHANGED"
"8001858","miglustat","CHANGED"
"188291620a0c4d703e205e28ff9871e7","tofacitinib","ADDED"
"bb46e39e4d05735268c927462a43797e","isoproterenol","CHANGED"
"8001748","dimethicone and menthol","CHANGED"
"8001872","pramoxine and zinc acetate","CHANGED"
"8001770","estramustine","CHANGED"
"8001722","choriogonadotropin alpha","CHANGED"
"f6aa24cd5c3a39f736060af3b7ba2a23","ramucirumab","ADDED"
"7dfdcbe22ad3f613e655157a0d9de6db","trypan blue","ADDED"
"1e8be3d45b14adc0614e479bbd0f436c","ifosfamide","CHANGED"
"34e6697bb7a6287aff4531f0c61690b0","idelalisib","CHANGED"
"edbc66eb041bbed292603062d5d9c16a","tetracosactide","ADDED"
"8c8d97085a2a9190b9f7e94e8a8738d6","dextromethorphan and guaifenesin and menthol and pseudoephedrine","CHANGED"
"8001747","dextromethorphan and guaifenesin and menthol and pseudoephedrine","CHANGED"
"b5cca34285444f5954baa417ff91f83d","gramicidin and lidocaine and polymyxin b","CHANGED"
"8000875","codeine and guaifenesin and pheniramine maleate","DELETED"
"2c76417ed04ab6a20801ca5e51c93fd8","lapatinib","CHANGED"
"8001787","gemcitabine","CHANGED"
"3c277ed1c6f8732e788891948fcbdde9","daratumumab","CHANGED"
"8001738","dactinomycin","CHANGED"
"2672d199fff806e1d587affc5d138694","ulipristal","ADDED"
"8001764","epirubicin","CHANGED"
"94f19dc7988ddefb2a433c8697a982ec","vitamin B12","ADDED"
"4c5f34f6214fbf9f65016272bb226d5a","ustekinumab","ADDED"
"8001724","chorionic gonadotropin and water","CHANGED"
"532f35f5fbd4e455d64b22eea2ef0f71","benoxinate hydrochloride and fluorescein","DELETED"
"da59da21a396f54b530eb66d210f9667","secukinumab","ADDED"
"fb5f0b9faccbab953baf5d830d9cfadd","remifentanil","ADDED"
"8240bb87bd3e57f7704f611c2e5ed603","ruxolitinib","ADDED"
"8001763","epinephrine and prilocaine","CHANGED"
"2dfd1367dc5923886999eda3239543b0","lidocaine and prilocaine","CHANGED"
"8001733","copper sulfate","CHANGED"
"8001786","gefitinib","CHANGED"
"8001711","calcium gluconate and calcium saccharate","CHANGED"
"3303bb5898bc0c0c96b4a3e7898ece7b","temozolomide","ADDED"
"8001822","ixazomib","CHANGED"
"8001809","imiquimod","CHANGED"
"f39d85b5533e098d34a976dedd3b1e91","ganirelix","CHANGED"
"661d1d1f9b7ea185b492eda7eb6ec93e","epirubicin","CHANGED"
"8fe7e55057946760fe7704f2538e58f2","elosulfase alfa","CHANGED"
"16018c8f310d03d6a566ded2f2a2880a","sugammadex","ADDED"
"8001832","lenvatinib","CHANGED"
"1d729dd481063d4adfff74d6e7546b6f","romidepsin","ADDED"
"c50c9d71ea2dbce1fb8390fb81ebff84","calcium chloride","CHANGED"
"8001783","fulvestrant","CHANGED"
"8001753","diphenhydramine and menthol","CHANGED"
"8001810","ingenol mebutate","CHANGED"
"b8e62c14e2f6fd93276912dfc42fd30f","mitoxantrone","CHANGED"
"5273638344455d17d74f372cb5b4ce3d","glatiramer","CHANGED"
"ae6f06f87c9804558b3671c79646a18e","sodium oxybate","ADDED"
"c70f3196826e850a6889cb4c778ecf4a","topotecan","ADDED"
"44f3b2a9def9b142ecad405add271004","scopolamine","CHANGED"
"8001803","idarucizumab","CHANGED"
"8001757","doxorubicin","CHANGED"
"8001759","edoxaban","CHANGED"
"060fcf2a14c25bbaca289a9f5b90c2ee","cetrorelix","CHANGED"
"c5b76eb1401ac4507b9e778a7c733c39","imiglucerase","CHANGED"
"be5651aac997180247cc09f4e109ba3f","bacitracin and lidocaine and polymyxin b","CHANGED"
"96f2d2727ff33c9cc82e744d3a7c2358","lidocaine and tetracaine","ADDED"
"8001838","lidocaine and menthol","CHANGED"
"47084bdd127c05fb6d4bae71fbab87c7","interferon alfa-2b","CHANGED"
"25e00c53a37712d82212bbcf7672bf39","methoxsalen","CHANGED"
"5835c217fd6e78686ed2c226e22f3507","acetaminophen and pheniramine and phenylephrine and vitamin C","ADDED"
"8001721","chloroxylenol and menthol","CHANGED"
"89f59adfdd5eeef014c8102e54dad7c9","leuprolide","CHANGED"
"8001754","diphenhydramine and zinc acetate","CHANGED"
"092e0b9e04c6d0f34da7a22ef86c31d4","vorinostat","ADDED"
"000c692b16b1a12f2fd5c701bc9c10cc","verteporfin","ADDED"
"59fa5b671a33fa2569676a07dfef64a7","tirofiban","ADDED"
"161f0cf7837fcfda6d5399937669d551","white petrolatum and zinc oxide","CHANGED"
"6f0e3bc2e5cc7ce7abcb179e47dca4fb","dexamethasone (base) and neomycin and polymyxin b","ADDED"
"8001800","ibrutinib","CHANGED"
"263303bc1e6e849c7c761304881a2a37","magnesium sulfate","CHANGED"
"8001855","methoxsalen","CHANGED"
"7fbaab20de766d1824b0b0046b0aa95a","certolizumab pegol","CHANGED"
"8001867","petrolatum and zinc oxide","CHANGED"
"211825d32829aaffbdc41442ec401539","docetaxel","CHANGED"
"8001851","mesna","CHANGED"
"72be2e4ddcac195a23e153dd90c96768","calcium carbonate and etidronate","CHANGED"
"8001875","prilocaine","CHANGED"
"8001719","cetrorelix","CHANGED"
"92a61c331135cec9c5900f59256f59d1","rocuronium","ADDED"
"57dad8666753e73a4478db8ee64c3a18","iron (sodium ferric gluconate complex in sucrose injection)","CHANGED"
"6b61014018b9da4c52c7afd381fe75f5","arsenic trioxide","ADDED"
"26d7adb5c382e1371e9fe60f58805916","succinylcholine","ADDED"
"8001870","potassium chloride","CHANGED"
"b497c7c21ad70b1b1bffd9e2cd037a3d","manganese sulfate","CHANGED"
"c2c414cc9b4836402160710716568a5f","dimethicone and petrolatum","CHANGED"
"71d609e86b5047d18f104c078304c8ff","methocarbamol","CHANGED"
"9148e63f6a3b9289984ccda7597f9199","bronopol and triclosan","ADDED"
"e097b6538d8c3e199872d8f19244e3ab","sodium polystyrene sulfonate","ADDED"
"9a549637ebfb184b6a7d65263fc5f595","milrinone","CHANGED"
"8001700","bacitracin and polymyxin b","CHANGED"
"8001859","milrinone","CHANGED"
"8001849","mepivacaine","CHANGED"
"8001815","interferon beta-1b","CHANGED"
"6c09ac838a2c42d8b59c6a7a13f30d91","sulfur hexafluoride","ADDED"
"545c0d8424f8218bcf92c28d40e3b49c","abciximab","CHANGED"
"8001780","fluorouracil and salicylic acid","CHANGED"
"8001749","dimethicone and menthol and pramoxine","CHANGED"
"8000896","acetaminophen and pheniramine maleate and phenylephrine","DELETED"
"ace2890ba91458b8b8b7a35b9d979a7e","vitamin A (retinyl palmitate) and vitamin E (dl-alpha tocopheryl acetate)","ADDED"
"8001712","calcium polystyrene sulfonate","CHANGED"
"4bfbbde00db27bb8ccfa579da241048c","etoposide","CHANGED"
"a97fe9dc364c9e6c8f8039063b85d25d","chromic chloride and copper sulfate and manganese sulfate and zinc sulfate","CHANGED"
"330ae4a0cbd48b9ecb928d4fa991e3b1","vitamin K1","ADDED"
"8001698","bacitracin and gramicidin and polymyxin b","CHANGED"
"52c8ea102da7d0aadbd8457e5a3b204f","treprostinil","ADDED"
"6390665d6df9f101e199603b8628d94c","petrolatum and zinc oxide","CHANGED"
"dd7d912e86bfce9f99b96651c2ee9593","ammonium chloride and dextromethorphan and diphenhydramine","CHANGED"
"067887da95e25a6ed4a1234c221c7341","dyclonine and menthol","CHANGED"
"0f5212b37a9483483ffc2d97222d8168","eluxadoline","CHANGED"
"e7e9b5778ef6966c9f54d5491b24e665","choriogonadotropin alpha","CHANGED"
"8001798","hydrocortisone and pramoxine and zinc sulfate","CHANGED"
"99b27ee2aab358cd7084820c939c5e3f","levomilnacipran","CHANGED"
"8001811","insulin glargine and lixisenatide","CHANGED"
"bd4af52025d43161e0ef124944675376","fluocinolone","CHANGED"
"d759d5a9f69264ce04087b07561b08b4","trolamine salicylate","ADDED"
"8001873","pramoxine and zinc sulfate","CHANGED"
