mp_code,mp_formal_name,changes
"00022381","CORTROSYN INJ 0.25MG (tetracosactide 0.25 mg per vial powder for solution for injection) AMPHASTAR PHARMACEUTICALS, INC.","ADDED"
"00023949","THYROID TAB 30MG (thyroid 30 mg oral tablet) ERFA CANADA 2012 INC","ADDED"
"00023957","THYROID TAB 60MG (thyroid 60 mg oral tablet) ERFA CANADA 2012 INC","ADDED"
"00023965","THYROID TAB 125MG (thyroid 125 mg oral tablet) ERFA CANADA 2012 INC","ADDED"
"00253952","SYNACTHEN DEPOT (tetracosactide (tetracosactide zinc hydroxide) 1 mg per 1 mL suspension for injection ampoule) MALLINCKRODT SPECIALTY PHARMACEUTICALS IRELAND LTD.","ADDED"
"00266507","ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD","ADDED"
"00296163","QUELICIN (succinylcholine chloride 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC","ADDED"
"00312746","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 5 mg oral tablet) AA PHARMA INC","ADDED"
"00312754","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 2 mg oral tablet) AA PHARMA INC","ADDED"
"00326836","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 10 mg oral tablet) AA PHARMA INC","ADDED"
"00345539","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 1 mg oral tablet) AA PHARMA INC","ADDED"
"00386685","LIPIODOL ULTRA FLUID (iodine (ethiodized oil) 380 mg per g NA) GUERBET","ADDED"
"00471526","DEMULEN 30 (28 DAY PACK) (ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet) PFIZER CANADA INC","mp_formal_name: ""DEMULEN 30 (28 DAY PACK) (ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet) PFIZER CANADA INC"" -> ""DEMULEN 30 (28 DAY PACK) (ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet with lactose oral tablet) PFIZER CANADA INC"""
"00511234","TROMBOJECT 1% INJ 10MG/ML (sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"00521515","VITAMIN B12 (vitamin B12 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"00564311","ANTISEPTIC HAND SOAP (bronopol 0.1 % and triclosan 0.6 % cutaneous liquid) DUSTBANE PRODUCTS LTD","ADDED"
"00576034","TINACTIN (tolnaftate 1 % cutaneous cream) BAYER INC","ADDED"
"00576042","TINACTIN POWDER (tolnaftate 1 % cutaneous powder) BAYER INC","ADDED"
"00576050","TINACTIN AEROSOL POWDER (tolnaftate 1 % cutaneous spray powder) BAYER INC","ADDED"
"00587354","PDP-PROCYCLIDINE (procyclidine hydrochloride 5 mg oral tablet) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"00587362","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg per 5 mL oral solution) PENDOPHARM DIVISION OF PHARMASCIENCE INC","DELETED"
"00595799","EMO CORT CREAM 2.5% (hydrocortisone 2.5 % cutaneous cream) GLAXOSMITHKLINE INC","DELETED"
"00595942","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 20 mg oral tablet) AA PHARMA INC","ADDED"
"00609129","DICLECTIN (doxylamine succinate 10 mg and pyridoxine hydrochloride 10 mg gastro-resistant tablet) DUCHESNAY INC","ADDED"
"00609900","RINCE BOUCHE ANTISEPTIQUE (cetylpyridinium chloride 0.05 % gargle/mouthwash) LABORATOIRE ATLAS INC","ADDED"
