ntp_code,ntp_formal_name,changes
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190401"" -> ""20190501"""
"9000413","dexamethasone 0.5 mg per 5 mL oral liquid","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19921231"" -> ""20190501"""
"9000610","methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial","ADDED"
"9000611","methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial","ADDED"
"9000612","methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial","ADDED"
"9000738","methotrexate (methotrexate sodium) 20 mg per 2 mL solution for injection vial","ADDED"
"9000759","valproic acid (sodium valproate) 250 mg per 5 mL syrup","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19781231"" -> ""20190501"""
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20190401"" -> ""20190501"""
"9000870","methotrexate 2.5 mg oral tablet","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20190401"" -> ""20190501"""
"9001077","methotrexate 10 mg oral tablet","ADDED"
"9001097","dexamethasone 0.5 mg per 5 mL oral solution","ADDED"
"9001268","methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe","ADDED"
"9002008","bacitracin 500 unit per g cutaneous ointment","ADDED"
"9002727","acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet","ADDED"
"9002728","acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet","ADDED"
"9002933","dextromethorphan hydrobromide 7.5 mg per 5 mL syrup","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19960918"" -> ""20190501"""
"9003129","acetaminophen 160 mg per 5 mL and chlorpheniramine maleate 1 mg per 5 mL and dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension","ADDED"
"9003271","delavirdine mesylate 100 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19980724"" -> ""20181101"""
"9003414","dimethicone 5 % and menthol 0.15 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19990901"" -> ""20170601"""
"9003415","dimethicone 5 % and menthol 0.5 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19990901"" -> ""20170605"""
"9003824","bacitracin 50000 unit per vial powder for solution for injection","ADDED"
"9004002","acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule","ADDED"
"9004003","acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule","ADDED"
"9004026","acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and pseudoephedrine hydrochloride 30 mg oral capsule","ADDED"
"9004089","acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule","ADDED"
"9004179","acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral capsule","ADDED"
"9004180","acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg oral capsule","ADDED"
"9004189","acetaminophen 500 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet","ADDED"
"9004193","acetaminophen 325 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20060729"" -> ""20180312"""
"9004271","acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet","ADDED"
"9004325","acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution","ADDED"
"9004569","dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 15 mg per 5 mL oral solution","ntp_status_effective_time: ""20190401"" -> ""20190501"""
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190401"" -> ""20190501"""
"9005174","acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL oral solution","ADDED"
"9005568","acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet","ADDED"
"9005739","acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral tablet","ADDED"
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190401"" -> ""20190501"""
