drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"90925","11249","REMOVED","approved",NA,NA,NA,"02424576"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"91360","2167","Changed","approved","METOPROLOL TARTRATE","1","MG","02429152"
"99283","13053","ADDED","approved","BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER)","3.5","MG","02503352"
"99308","270","ADDED","approved","ACETAMINOPHEN","650","MG","02503638"
"99308","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","ML","02503638"
"99296","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02503492"
"99295","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","25","MG","02503484"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"99362","11213","ADDED","approved","DORZOLAMIDE (DORZOLAMIDE HYDROCHLORIDE)","20","MG","02504189"
"99301","270","ADDED","approved","ACETAMINOPHEN","650","MG","02503549"
"99284","2375","ADDED","approved","CLOTRIMAZOLE","2","%","02503360"
"99265","637","ADDED","approved","FLUTICASONE PROPIONATE","100","MCG","02503158"
"99311","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02503662"
"99358","11907","ADDED","approved","TELMISARTAN","80","MG","02504146"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"99358","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02504146"
"99269","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0532","%","02503190"
"99372","1250","ADDED","approved","OMEPRAZOLE (OMEPRAZOLE MAGNESIUM)","20","MG","02504294"
"98645","662","ADDED","approved","PYRITHIONE ZINC","0.1","%","02496593"
"99271","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.627","%","02503212"
"99327","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.0264","%","02503832"
"99271","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.814","%","02503212"
"99312","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02503670"
"99317","11852","ADDED","approved","MODAFINIL","100","MG","02503727"
"99348","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","75","MG","02504022"
"99364","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","20","MG","02504200"
"99311","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02503662"
"99324","11907","ADDED","approved","TELMISARTAN","80","MG","02503808"
"99367","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","80","MG","02504235"
"99282","11854","ADDED","approved","SILDENAFIL (SILDENAFIL CITRATE)","100","MG","02503344"
"99273","10021","ADDED","approved","CITRIC ACID","3","%","02503239"
"99272","10021","ADDED","approved","CITRIC ACID","3","%","02503220"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
