drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"99319","98","SPRAY","ADDED","02503743"
"99272","98","SPRAY","ADDED","02503220"
"99315","105","WIPE","ADDED","02503700"
"99265","55","POWDER","ADDED","02503158"
"99321","32","KIT","ADDED","02503778"
"89642","134","SOLUTION","ADDED","02411830"
"99072","105","WIPE","ADDED","02501074"
"99302","134","SOLUTION","ADDED","02503557"
"99336","36","LOTION","ADDED","02503921"
"99372","109","TABLET (DELAYED-RELEASE)","ADDED","02504294"
"99298","5","CAPSULE","ADDED","02503514"
"99262","1","METERED-DOSE AEROSOL","ADDED","02503115"
"99314","116","INSERT","ADDED","02503697"
"99291","137","CAPSULE (DELAYED RELEASE)","ADDED","02503433"
"99283","56","POWDER FOR SOLUTION","ADDED","02503352"
"99272","134","SOLUTION","ADDED","02503220"
"99269","98","SPRAY","ADDED","02503190"
"99305","32","KIT","ADDED","02503581"
"90722","134","SOLUTION","ADDED","02422530"
"99331","5","CAPSULE","ADDED","02503875"
"99302","98","SPRAY","ADDED","02503557"
"99127","150","TABLET (IMMEDIATE RELEASE)","ADDED","02501651"
"99365","85","TABLET","ADDED","02504219"
"99276","85","TABLET","ADDED","02503263"
"99309","98","SPRAY","ADDED","02503646"
"99273","98","SPRAY","ADDED","02503239"
"97239","79","SUSPENSION","ADDED","02481901"
"89642","34","LIQUID","REMOVED","02411830"
"99362","134","SOLUTION","ADDED","02504189"
"99295","85","TABLET","ADDED","02503484"
"99226","134","SOLUTION","ADDED","02502712"
"99312","105","WIPE","ADDED","02503670"
"99126","150","TABLET (IMMEDIATE RELEASE)","ADDED","02501643"
"99299","5","CAPSULE","ADDED","02503522"
"99290","53","GRANULES","ADDED","02503425"
"99323","85","TABLET","ADDED","02503794"
"99279","85","TABLET","ADDED","02503301"
"99309","134","SOLUTION","ADDED","02503646"
"99297","85","TABLET","ADDED","02503506"
"99358","85","TABLET","ADDED","02504146"
"99292","137","CAPSULE (DELAYED RELEASE)","ADDED","02503441"
"99273","134","SOLUTION","ADDED","02503239"
"90722","34","LIQUID","REMOVED","02422530"
"99373","105","WIPE","ADDED","02504308"
"98726","56","POWDER FOR SOLUTION","ADDED","02497433"
"99371","85","TABLET","ADDED","02504286"
"99228","105","WIPE","ADDED","02502739"
"99305","134","SOLUTION","ADDED","02503581"
"91881","134","SOLUTION","ADDED","02434482"
"99280","85","TABLET","ADDED","02503328"
"99313","116","INSERT","ADDED","02503689"
"9878","134","SOLUTION","ADDED","00761842"
"99277","85","TABLET","ADDED","02503271"
"99317","85","TABLET","ADDED","02503727"
"98613","134","SOLUTION","ADDED","02496267"
"99296","85","TABLET","ADDED","02503492"
"99264","1","METERED-DOSE AEROSOL","ADDED","02503131"
"99322","32","KIT","ADDED","02503786"
"99322","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02503786"
"99286","85","TABLET","ADDED","02503387"
"99267","55","POWDER","ADDED","02503174"
"99288","85","TABLET","ADDED","02503409"
"99275","85","TABLET","ADDED","02503255"
"99360","134","SOLUTION","ADDED","02504162"
"99266","55","POWDER","ADDED","02503166"
"99125","150","TABLET (IMMEDIATE RELEASE)","ADDED","02501635"
"99348","5","CAPSULE","ADDED","02504022"
"99324","85","TABLET","ADDED","02503808"
"99281","85","TABLET","ADDED","02503336"
"99364","85","TABLET","ADDED","02504200"
"99263","1","METERED-DOSE AEROSOL","ADDED","02503123"
"99327","98","SPRAY","ADDED","02503832"
"99271","134","SOLUTION","ADDED","02503212"
"99318","114","GEL","ADDED","02503735"
"93277","150","TABLET (IMMEDIATE RELEASE)","ADDED","02447207"
"99311","105","WIPE","ADDED","02503662"
"99332","5","CAPSULE","ADDED","02503883"
"99390","56","POWDER FOR SOLUTION","ADDED","02504480"
"99278","85","TABLET","ADDED","02503298"
"99346","5","CAPSULE","ADDED","02504006"
"99367","85","TABLET","ADDED","02504235"
"99287","85","TABLET","ADDED","02503395"
"9878","34","LIQUID","REMOVED","00761842"
"99320","32","KIT","ADDED","02503751"
"99301","82","SYRUP","ADDED","02503549"
"99128","150","TABLET (IMMEDIATE RELEASE)","ADDED","02501678"
"99377","182","MOUTHWASH","ADDED","02504340"
"99320","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02503751"
"99334","134","SOLUTION","ADDED","02503905"
"99307","82","SYRUP","ADDED","02503611"
"93277","85","TABLET","REMOVED","02447207"
"99270","98","SPRAY","ADDED","02503204"
"99363","85","TABLET","ADDED","02504197"
"99260","134","SOLUTION","ADDED","02503093"
"99327","134","SOLUTION","ADDED","02503832"
"99259","98","SPRAY","ADDED","02503085"
"98218","85","TABLET","ADDED","02492199"
"99347","5","CAPSULE","ADDED","02504014"
"99289","85","TABLET","ADDED","02503417"
"99284","9","CREAM","ADDED","02503360"
"99282","85","TABLET","ADDED","02503344"
"99269","134","SOLUTION","ADDED","02503190"
"99357","85","TABLET","ADDED","02504138"
"98645","9","CREAM","ADDED","02496593"
"99321","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","ADDED","02503778"
"99308","82","SYRUP","ADDED","02503638"
"99335","134","SOLUTION","ADDED","02503913"
