drug_code,mp_code,mp_formal_name,changes
5918,00611158,APO-INDOMETHACIN (indomethacin 25 mg oral capsule) APOTEX INC,"mp_formal_name: ""APO ̲INDOMETHACIN ̲C̲A̲P̲ ̲2̲5̲M̲G̲ (indomethacin 25 mg oral capsule) APOTEX INC"" -> ""APO-̲INDOMETHACIN (indomethacin 25 mg oral capsule) APOTEX INC"""
5919,00611166,APO-INDOMETHACIN (indomethacin 50 mg oral capsule) APOTEX INC,"mp_formal_name: ""APO ̲INDOMETHACIN ̲C̲A̲P̲ ̲5̲0̲M̲G̲ (indomethacin 50 mg oral capsule) APOTEX INC"" -> ""APO-̲INDOMETHACIN (indomethacin 50 mg oral capsule) APOTEX INC"""
13163,01927698,NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) NEURAXPHARM ARZNEIMITTEL GMBH,"mp_formal_name: ""NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) S̲A̲N̲O̲F̲I̲-̲A̲V̲E̲N̲T̲I̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""NOZINAN (methotrimeprazine (methotrimeprazine hydrochloride) 25 mg per 1 mL solution for injection ampoule) N̲E̲U̲R̲A̲X̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
28280,02086018,COLACE SYRUP (docusate sodium 20 mg per 5 mL syrup) PHARMASCIENCE INC,"mp_formal_name: ""COLACE SYRUP (docusate sodium 20 mg per 5 mL syrup) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""COLACE SYRUP (docusate sodium 20 mg per 5 mL syrup) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
28453,02090163,COLACE (docusate sodium 10 mg per mL oral solution) PHARMASCIENCE INC,"mp_formal_name: ""COLACE (docusate sodium 10 mg per mL oral d̲r̲o̲p̲s̲)̲ ̲B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""COLACE (docusate sodium 10 mg per mL oral s̲o̲l̲u̲t̲i̲o̲n̲)̲ ̲P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲""
ntp_code: ""9002298"" -> ""9014938""
ntp_formal_name: ""docusate sodium 10 mg per mL oral d̲r̲o̲p̲s̲"" -> ""docusate sodium 10 mg per mL oral s̲o̲l̲u̲t̲i̲o̲n̲"""
62480,02239028,EVISTA (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC,"mp_formal_name: ""EVISTA ̲(̲6̲0̲M̲G̲)̲ (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC"" -> ""EVISTA (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC"""
75254,02267144,HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) SC JOHNSON PROFESSIONAL CA INC,"mp_formal_name: ""HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) D̲E̲B̲ ̲C̲A̲N̲A̲D̲A̲"" -> ""HYGENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous solution) S̲C̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲P̲R̲O̲F̲E̲S̲S̲I̲O̲N̲A̲L̲ ̲C̲A̲ ̲I̲N̲C̲"""
84775,02362759,MYLAN-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"mp_formal_name: ""G̲D̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
84776,02362767,MYLAN-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"mp_formal_name: ""G̲D̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
84777,02362775,MYLAN-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"mp_formal_name: ""G̲D̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-AMLODIPINE/ATORVASTATIN (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
