drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"70799","2092","Changed","approved","PRAZIQUANTEL","600","MG","02246611"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"100069","8890","ADDED","approved","ALCOHOL ANHYDROUS","7.75","%","02511495"
"100062","8706","ADDED","approved","BENZYL ALCOHOL","10","%","02511428"
"99953","12094","ADDED","approved","INFLIXIMAB","100","MG","02510308"
"78505","9197","Changed","approved","SODIUM BICARBONATE","2.94","G","02299682"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"99112","20883","ADDED","active","ABIRATERONE ACETATE","500","MG","02501503"
"99944","20554","ADDED","approved","AZACITIDINE","300","MG","02510200"
"100048","13346","ADDED","approved","ELETRIPTAN (ELETRIPTAN HYDROBROMIDE)","20","MG","02511266"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"81240","55","Changed","active","SODIUM CHLORIDE","263","G","02327082"
"4633","2288","REMOVED","inactive",NA,NA,NA,"00546356"
"100022","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","0.25","%","02510979"
"100095","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02511762"
"99188","20883","ADDED","approved","ABIRATERONE ACETATE","250","MG","02502305"
"100016","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02510898"
"100073","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.425","%","02511533"
"99935","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1","%","02510103"
"99130","7289","ADDED","approved","ZINC OXIDE","8","%","02501694"
"99940","20387","ADDED","approved","RIVAROXABAN","2.625","G","02510162"
"4633","17010","ADDED","inactive","STEARALKONIUM CHLORIDE","0.35","%","00546356"
"99344","20883","ADDED","approved","ABIRATERONE ACETATE","250","MG","02503980"
"100065","12945","ADDED","approved","BIVALIRUDIN","250","MG","02511452"
"99985","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02510650"
"100086","2139","ADDED","approved","MYCOPHENOLIC ACID (MYCOPHENOLATE SODIUM)","180","MG","02511673"
"100045","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02511223"
"99233","662","ADDED","approved","PYRITHIONE ZINC","0.2","%","02502798"
"100079","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02511606"
"100020","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","20","MG","02510952"
"99938","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.045","%","02510146"
"100046","23560","ADDED","approved","ESAFOXOLANER","1.2","%","02511231"
"99977","9615","ADDED","approved","GUAIFENESIN","200","MG","02510553"
"99136","7289","ADDED","approved","ZINC OXIDE","9.1","%","02501759"
"100092","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02511746"
"99941","20387","ADDED","approved","RIVAROXABAN","5.25","G","02510170"
"99984","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","875","MG","02510642"
"99922","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","6","MG","02509962"
"100051","11104","ADDED","approved","ONDANSETRON","8","MG","02511290"
"100077","12094","ADDED","approved","INFLIXIMAB","120","MG","02511584"
"98260","20883","ADDED","active","ABIRATERONE ACETATE","250","MG","02492601"
"99970","11340","ADDED","approved","PAROXETINE (PAROXETINE HYDROCHLORIDE)","10","MG","02510480"
"99132","7289","ADDED","approved","ZINC OXIDE","5.4","%","02501724"
"100058","21236","ADDED","approved","OFATUMUMAB","20","MG","02511363"
"100055","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","4","%","02511339"
"99984","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02510642"
"100069","8881","ADDED","approved","ISOPROPYL ALCOHOL","12.25","%","02511495"
"99949","11956","ADDED","approved","OSELTAMIVIR (OSELTAMIVIR PHOSPHATE)","30","MG","02510251"
"96582","20659","ADDED","active","SILODOSIN","8","MG","02475448"
"99443","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.06","%","02505061"
