ntp_code,ntp_formal_name,changes
"9000049","erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension","ntp_status_effective_time: ""20170901"" -> ""20180606"""
"9000068","erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19731231"" -> ""20180606"""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9000248","erythromycin (erythromycin stearate) 500 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19861231"" -> ""20180730"""
"9000338","salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle","ADDED"
"9000444","salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9000632","salbutamol (salbutamol sulfate) 2 mg oral tablet","ADDED"
"9000633","salbutamol (salbutamol sulfate) 4 mg oral tablet","ADDED"
"9000634","salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9000692","salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9000812","mometasone furoate 50 mcg per spray nasal spray","ADDED"
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9000849","salbutamol (salbutamol sulfate) 5 mg per 5 mL solution for injection ampoule","ADDED"
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9000996","salbutamol (salbutamol sulfate) 100 mcg per actuation pressurised inhalation","ADDED"
"9001344","fentanyl (fentanyl citrate) 100 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110418"" -> ""20180629"""
"9001346","fentanyl (fentanyl citrate) 300 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110418"" -> ""20180629"""
"9001347","fentanyl (fentanyl citrate) 400 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110418"" -> ""20180629"""
"9001349","fentanyl (fentanyl citrate) 800 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110603"" -> ""20180629"""
"9001352","fentanyl (fentanyl citrate) 600 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110614"" -> ""20180629"""
"9001495","propylthiouracil 100 mg oral tablet","ADDED"
"9001524","propylthiouracil 50 mg oral tablet","ADDED"
"9001534","tropicamide 0.5 % ophthalmic drops","ADDED"
"9001572","trimeprazine (trimeprazine tartrate) 2.5 mg oral tablet","ADDED"
"9001573","trimeprazine (trimeprazine tartrate) 5 mg oral tablet","ADDED"
"9001576","ethosuximide 250 mg oral capsule","ADDED"
"9001605","ethosuximide 250 mg per 5 mL syrup","ADDED"
"9001621","mefenamic acid 250 mg oral capsule","ADDED"
"9001647","periciazine 10 mg oral capsule","ADDED"
"9001650","tropicamide 1 % ophthalmic drops","ADDED"
"9001700","cortisone acetate 25 mg oral tablet","ADDED"
"9001719","miconazole nitrate 2 % cutaneous cream","ADDED"
"9001723","silver sulfadiazine 1 % cutaneous cream","ADDED"
"9001741","pimozide 2 mg oral tablet","ADDED"
"9001742","pimozide 4 mg oral tablet","ADDED"
"9001758","hyoscine butylbromide 10 mg oral tablet","ADDED"
"9001767","periciazine 10 mg per mL oral drops","ADDED"
"9001768","periciazine 20 mg oral capsule","ADDED"
"9001769","perphenazine 16 mg oral tablet","ADDED"
"9001770","perphenazine 2 mg oral tablet","ADDED"
"9001771","perphenazine 4 mg oral tablet","ADDED"
"9001772","perphenazine 8 mg oral tablet","ADDED"
"9001785","fluphenazine hydrochloride 1 mg oral tablet","ADDED"
"9001787","fluphenazine hydrochloride 2 mg oral tablet","ADDED"
"9001788","fluphenazine hydrochloride 5 mg oral tablet","ADDED"
"9001814","miconazole nitrate 2 % vaginal cream","ADDED"
"9001821","sulfasalazine 500 mg oral tablet","ADDED"
"9001912","miconazole nitrate 400 mg pessary","ADDED"
"9001914","phenelzine (phenelzine sulfate) 15 mg oral tablet","ADDED"
"9001928","acetazolamide 250 mg oral tablet","ADDED"
"9001940","dipyridamole 25 mg oral tablet","ADDED"
"9001956","trihexyphenidyl hydrochloride 2 mg oral tablet","ADDED"
"9001957","trihexyphenidyl hydrochloride 5 mg oral tablet","ADDED"
"9001995","promethazine hydrochloride 50 mg oral tablet","ADDED"
"9002017","dipyridamole 75 mg oral tablet","ADDED"
"9002031","promethazine hydrochloride 10 mg per 5 mL syrup","ADDED"
"9002033","sulfasalazine 500 mg gastro-resistant tablet","ADDED"
"9002081","piroxicam 10 mg oral capsule","ADDED"
"9002082","piroxicam 20 mg oral capsule","ADDED"
"9002119","trifluridine 1 % ophthalmic drops","ADDED"
"9002161","sulindac 150 mg oral tablet","ADDED"
"9002162","sulindac 200 mg oral tablet","ADDED"
"9002229","vancomycin (vancomycin hydrochloride) 125 mg oral capsule","ADDED"
"9002230","vancomycin (vancomycin hydrochloride) 250 mg oral capsule","ADDED"
"9002263","cefixime 400 mg oral tablet","ADDED"
"9002322","pyridostigmine bromide 60 mg oral tablet","ADDED"
"9002334","acetaminophen 80 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19970828"" -> ""20180725"""
