drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"99744","7492","Changed","approved","NORGESTIMATE","0.25","MG","02508087"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"61453","2115","Changed","approved","VALPROIC ACID (SODIUM VALPROATE)","250","MG","02238069"
"82131","6731","Changed","dormant","DIGOXIN","0.25","MG","02335727"
"99823","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","20","MG","02508907"
"99763","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02508249"
"99824","270","ADDED","approved","ACETAMINOPHEN","500","MG","02508915"
"99807","12346","ADDED","approved","TADALAFIL","20","MG","02508729"
"99771","10021","ADDED","approved","CITRIC ACID","4.5","%","02508346"
"99825","20387","ADDED","approved","RIVAROXABAN","2.5","MG","02508923"
"99223","13356","ADDED","approved","ADALIMUMAB","40","MG","02502682"
"99824","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02508915"
"99767","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02508281"
"99691","763","ADDED","approved","ENOXAPARIN SODIUM","80","MG","02507544"
"99763","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02508249"
"99779","270","ADDED","approved","ACETAMINOPHEN","325","MG","02508427"
"99738","11787","ADDED","approved","CAPECITABINE","500","MG","02508028"
"99806","12346","ADDED","approved","TADALAFIL","10","MG","02508710"
"99198","13356","ADDED","approved","ADALIMUMAB","40","MG","02502402"
"99720","11710","ADDED","approved","BRIMONIDINE TARTRATE","0.2","%","02507811"
"99776","9782","ADDED","approved","DIMENHYDRINATE","50","MG","02508397"
"99238","197","ADDED","active","BENZALKONIUM CHLORIDE","0.13","%","02502852"
"99719","11340","ADDED","approved","PAROXETINE (PAROXETINE HYDROCHLORIDE)","30","MG","02507803"
"99758","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02508206"
"99674","20022","ADDED","approved","DEFERASIROX","360","MG","02507331"
"99837","270","ADDED","approved","ACETAMINOPHEN","500","MG","02509059"
"99794","5325","ADDED","approved","LEVOTHYROXINE SODIUM","175","MCG","02508583"
"99721","723","ADDED","approved","RISPERIDONE","90","MG","02507838"
"99792","5325","ADDED","approved","LEVOTHYROXINE SODIUM","137","MCG","02508567"
"99818","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","60","MG","02508850"
"99197","13356","ADDED","approved","ADALIMUMAB","40","MG","02502399"
"99793","5325","ADDED","approved","LEVOTHYROXINE SODIUM","150","MCG","02508575"
"99382","2730","ADDED","active","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.01125","%","02504391"
"99398","13107","ADDED","approved","LEVETIRACETAM","500","MG","02504561"
"99820","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","100","MG","02508877"
"99769","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02508311"
"99837","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02509059"
"99755","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02508168"
"99824","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02508915"
"99822","13585","ADDED","approved","ESCITALOPRAM (ESCITALOPRAM OXALATE)","10","MG","02508893"
"99716","20171","ADDED","approved","DULOXETINE (DULOXETINE HYDROCHLORIDE)","60","MG","02507765"
"12298","309","Changed","inactive","IRON (FERRIC CITRATE)","1.5","MG","01901117"
"99772","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02508354"
"98214","13356","ADDED","approved","ADALIMUMAB","40","MG","02492156"
"99737","11787","ADDED","approved","CAPECITABINE","150","MG","02508001"
"99397","13107","ADDED","approved","LEVETIRACETAM","250","MG","02504553"
"99759","9872","ADDED","approved","MELPHALAN (MELPHALAN HYDROCHLORIDE)","50","MG","02508214"
"99785","5325","ADDED","approved","LEVOTHYROXINE SODIUM","25","MCG","02508494"
"99689","763","ADDED","approved","ENOXAPARIN SODIUM","40","MG","02507528"
"99685","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02507463"
"99688","763","ADDED","approved","ENOXAPARIN SODIUM","30","MG","02507501"
"99723","197","ADDED","active","BENZALKONIUM CHLORIDE","0.125","%","02507854"
"99374","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1","%","02504316"
"99805","12346","ADDED","approved","TADALAFIL","5","MG","02508702"
"99460","13356","ADDED","approved","ADALIMUMAB","20","MG","02505258"
"99791","5325","ADDED","approved","LEVOTHYROXINE SODIUM","125","MCG","02508559"
"99673","20022","ADDED","approved","DEFERASIROX","180","MG","02507323"
"99754","23530","ADDED","active","BAMLANIVIMAB","700","MG","02508176"
"99680","5525","ADDED","approved","SODIUM NITROPRUSSIDE","25","MG","02507404"
"99256","197","ADDED","active","BENZALKONIUM CHLORIDE","0.13","%","02503050"
"99695","10194","ADDED","approved","MANGANESE (MANGANESE SULFATE)","55","MCG","02507587"
"98347","21178","ADDED","approved","FESOTERODINE FUMARATE","4","MG","02493462"
"99778","9008","ADDED","approved","HYOSCINE BUTYLBROMIDE","20","MG","02508419"
"99714","1395","ADDED","approved","FAMOTIDINE","20","MG","02507749"
"99788","5325","ADDED","approved","LEVOTHYROXINE SODIUM","88","MCG","02508524"
"99767","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","40","MG","02508281"
"99781","11705","ADDED","approved","LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE)","250","MG","02508443"
"99231","662","ADDED","active","PYRITHIONE ZINC","1","%","02502763"
"99795","5325","ADDED","approved","LEVOTHYROXINE SODIUM","200","MCG","02508591"
"99826","20387","ADDED","approved","RIVAROXABAN","10","MG","02508931"
"99701","2196","ADDED","approved","SODIUM CHLORITE","30.5","%","02507641"
"99808","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02508737"
"99817","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","40","MG","02508842"
"99787","5325","ADDED","approved","LEVOTHYROXINE SODIUM","75","MCG","02508516"
"99690","763","ADDED","approved","ENOXAPARIN SODIUM","60","MG","02507536"
"99783","11705","ADDED","approved","LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE)","750","MG","02508478"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"99695","2295","ADDED","approved","SELENIUM (SELENIUM DIOXIDE)","60","MCG","02507587"
"99382","2232","ADDED","active","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.01125","%","02504391"
"99723","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.125","%","02507854"
"99382","2218","ADDED","active","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.0225","%","02504391"
"99829","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02508974"
"99768","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","40","MG","02508303"
"99819","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","80","MG","02508869"
"99766","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02508273"
"99717","11340","ADDED","approved","PAROXETINE (PAROXETINE HYDROCHLORIDE)","10","MG","02507773"
"99712","20171","ADDED","approved","DULOXETINE (DULOXETINE HYDROCHLORIDE)","30","MG","02507722"
"99702","20554","ADDED","approved","AZACITIDINE","100","MG","02507668"
"99816","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","25","MG","02508834"
"99695","582","ADDED","approved","COPPER (CUPRIC SULFATE)","300","MCG","02507587"
"99827","20387","ADDED","approved","RIVAROXABAN","15","MG","02508958"
"99813","182","ADDED","approved","DIPHENHYDRAMINE HYDROCHLORIDE","25","MG","02508796"
"99804","12346","ADDED","approved","TADALAFIL","2.5","MG","02508699"
"99780","270","ADDED","approved","ACETAMINOPHEN","500","MG","02508435"
"99715","1395","ADDED","approved","FAMOTIDINE","40","MG","02507757"
"99815","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","18","MG","02508826"
"98348","21178","ADDED","approved","FESOTERODINE FUMARATE","8","MG","02493470"
"99814","13584","ADDED","approved","ATOMOXETINE (ATOMOXETINE HYDROCHLORIDE)","10","MG","02508818"
"99693","763","ADDED","approved","ENOXAPARIN SODIUM","120","MG","02507560"
"99786","5325","ADDED","approved","LEVOTHYROXINE SODIUM","50","MCG","02508508"
"99811","1299","ADDED","approved","LORATADINE","5","MG","02508761"
"99782","11705","ADDED","approved","LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE)","500","MG","02508451"
"98215","13356","ADDED","approved","ADALIMUMAB","40","MG","02492164"
"99701","10021","ADDED","approved","CITRIC ACID","59.9","%","02507641"
"99382","10021","ADDED","active","CITRIC ACID","2.4","%","02504391"
"99774","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02508370"
"18849","2192","Changed","inactive","CLONAZEPAM","0.5","MG","02173344"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"99745","7492","Changed","approved","NORGESTIMATE","0.25","MG","02508095"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"99695","2001","ADDED","approved","CHROMIUM (CHROMIC CHLORIDE)","10","MCG","02507587"
"99784","5325","ADDED","approved","LEVOTHYROXINE SODIUM","13","MCG","02508486"
"99809","6850","ADDED","approved","BENZOYL PEROXIDE","4","%","02508745"
"99764","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","500","MG","02508257"
"99222","13356","ADDED","approved","ADALIMUMAB","40","MG","02502674"
"99828","20387","ADDED","approved","RIVAROXABAN","20","MG","02508966"
"99773","6296","ADDED","approved","PYRIDOSTIGMINE BROMIDE","60","MG","02508362"
"99790","5325","ADDED","approved","LEVOTHYROXINE SODIUM","112","MCG","02508540"
"99227","662","ADDED","active","PYRITHIONE ZINC","0.5","%","02502720"
"99746","11446","ADDED","approved","LETROZOLE","2.5","MG","02508109"
"99769","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02508311"
"99765","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02508265"
"99768","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","25","MG","02508303"
"99692","763","ADDED","approved","ENOXAPARIN SODIUM","100","MG","02507552"
"99399","13107","ADDED","approved","LEVETIRACETAM","750","MG","02504588"
"99766","20396","ADDED","approved","OLMESARTAN MEDOXOMIL","20","MG","02508273"
"99694","763","ADDED","approved","ENOXAPARIN SODIUM","150","MG","02507579"
"99765","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","875","MG","02508265"
"99761","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02508222"
"99196","13356","ADDED","approved","ADALIMUMAB","20","MG","02502380"
"99812","9887","ADDED","approved","TOLNAFTATE","1","%","02508788"
"99789","5325","ADDED","approved","LEVOTHYROXINE SODIUM","100","MCG","02508532"
"99722","723","ADDED","approved","RISPERIDONE","120","MG","02507846"
"99718","11340","ADDED","approved","PAROXETINE (PAROXETINE HYDROCHLORIDE)","20","MG","02507781"
"99215","13356","ADDED","approved","ADALIMUMAB","40","MG","02502666"
"99672","20022","ADDED","approved","DEFERASIROX","90","MG","02507315"
"99255","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02503042"
"99695","331","ADDED","approved","ZINC (ZINC SULFATE)","5","MG","02507587"
"99764","11247","ADDED","approved","CLAVULANIC ACID (CLAVULANATE POTASSIUM)","125","MG","02508257"
"99695","7218","ADDED","approved","IODINE (SODIUM IODIDE)","75","MCG","02507587"
"99770","10021","ADDED","approved","CITRIC ACID","4.5","%","02508338"
"99699","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","7.5","MG","02507625"
