drug_code,mp_code,mp_formal_name,mp_fr_description,changes
5197,00587702,APO-HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC,APO-HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC,"Health_Canada_product_name: ""APO HALOPERIDOL LIQ 2MG/ML"" -> ""APO-HALOPERIDOL LIQ 2MG/ML""
mp_formal_name: ""APO ̲HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC"" -> ""APO-̲HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC""
mp_fr_description: ""APO ̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC"" -> ""APO-̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC""
mp_status_effective_time: ""20170804"" -> ""20190504"""
6757,00675962,STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC.,STATEX TABLETS 50MG (sulfate de morphine 50 mg comprimé oral) PALADIN LABS INC.,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19861231"" -> ""20230220"""
8119,00711306,POTASSIUM PHOSPHATE MONOBASIC INJECTION (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,"PHOSPHATE DE POTASSIUM MONOBASIQUE INJECTION (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","mp_formal_name: ""PH̲O̲S̲P̲H̲A̲T̲E̲ ̲D̲E̲ ̲P̲O̲T̲A̲S̲S̲I̲U̲M̲ ̲M̲O̲N̲O̲B̲A̲S̲I̲C̲ ̲I̲N̲J̲ (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> ""PO̲T̲A̲S̲S̲I̲U̲M̲ ̲P̲H̲O̲S̲P̲H̲A̲T̲E̲ ̲M̲O̲N̲O̲B̲A̲S̲I̲C̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""PHOSPHATE DE POTASSIUM MONOBASIC̲ ̲I̲N̲J̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""PHOSPHATE DE POTASSIUM MONOBASIQ̲U̲E̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
9908,00828866,CEPHALEXIN-500 (cephalexin (cephalexin monohydrate) 500 mg oral tablet) PRO DOC LIMITEE,CEPHALEXIN-500 (céphalexine (monohydrate de céphalexine) 500 mg comprimé oral) PRO DOC LIMITEE,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19891231"" -> ""20220714"""
9919,00789720,ODAN-PROCHLORPERAZINE (prochlorperazine 10 mg suppository) ODAN LABORATORIES LTD,ODAN-PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) ODAN LABORATORIES LTD,"Health_Canada_product_name: ""SANDOZ PROCHLORPERAZINE"" -> ""ODAN-PROCHLORPERAZINE""
mp_formal_name: ""S̲A̲N̲D̲O̲Z̲ ̲PROCHLORPERAZINE (prochlorperazine 10 mg suppository) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D"" -> ""O̲D̲A̲N̲-̲PROCHLORPERAZINE (prochlorperazine 10 mg suppository) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D""
mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D"" -> ""O̲D̲A̲N̲-̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D"""
11011,00783900,PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) PHARMASCIENCE INC,PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML (phosphate de dexaméthasone (phosphate de dexaméthasone sodique) 100 mg par 10 mL solution injectable fiole) PHARMASCIENCE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19901231"" -> ""20220920"""
13494,01934740,ROBITUSSIN AC (codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL syrup) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,"ROBITUSSIN AC (phosphate de codéine 10 mg par 5 mL et guaïfénésine 100 mg par 5 mL et maléate de phéniramine 7,5 mg par 5 mL sirop) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20230914"""
14262,02024314,NOVOLIN GE 40/60 PENFILL (insulin human 40 unit per mL and insulin isophane human 60 unit per mL suspension for injection 3 mL cartridge) NOVO NORDISK CANADA INC,NOVOLIN GE 40/60 PENFILL (insuline humaine 40 unité par mL et insuline isophane humaine 60 unité par mL suspension injectable 3 mL cartouche) NOVO NORDISK CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20230331"""
16264,02052431,ENTOCORT ENEMA (budesonide 2.3 mg tablet for rectal suspension with diluent solution) TILLOTTS PHARMA GMBH,"ENTOCORT ENEMA (budésonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH","mp_fr_description: ""ENTOCORT ENEMA (bude̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH"" -> ""ENTOCORT ENEMA (budé̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH"""
16947,02126222,AA-IPRAVENT (ipratropium bromide 250 mcg per mL nebulizer solution 20 mL bottle) AA PHARMA INC,AA-IPRAVENT (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AA PHARMA INC,"Health_Canada_product_name: ""APO-IPRAVENT SOLUTION - INH 250MCG/ML"" -> ""AA-IPRAVENT""
mp_formal_name: ""AP̲O̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲-̲ ̲I̲N̲H̲ ̲2̲5̲0̲M̲C̲G̲/̲M̲L̲ (ipratropium bromide 250 mcg per mL nebulizer solution 20 mL bottle) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ (ipratropium bromide 250 mcg per mL nebulizer solution 20 mL bottle) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC""
mp_fr_description: ""AP̲O̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲-̲ ̲I̲N̲H̲ ̲2̲5̲0̲M̲C̲G̲/̲M̲L̲ (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
