drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"71847","7104","REMOVED","active",NA,NA,NA,"02247590"
"71847","3962","REMOVED","active",NA,NA,NA,"02247590"
"89152","196","Changed","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02406845"
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"78354","11104","Changed","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","2","MG","02298252"
"91339","9782","Changed","active","DIMENHYDRINATE","50","MG","02428954"
"101131","16200","ADDED","approved","BEVACIZUMAB","25","MG","02522160"
"101130","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02522152"
"100502","10021","ADDED","approved","CITRIC ACID","100","%","02515636"
"101132","16200","ADDED","approved","BEVACIZUMAB","25","MG","02522179"
"101141","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","100","MG","02522268"
"101128","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","10","MG","02522136"
"101109","23673","ADDED","approved","ENFORTUMAB VEDOTIN","30","MG","02521911"
"101172","5913","ADDED","approved","DEQUALINIUM CHLORIDE","0.5","%","02522616"
"99442","224","ADDED","approved","ADAPALENE","0.3","%","02505053"
"101114","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02521970"
"101167","22925","ADDED","approved","SEMAGLUTIDE","0.25","MG","02522551"
"100520","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","3.5","%","02515806"
"91952","9782","Changed","active","DIMENHYDRINATE","250","MG","02435241"
"72572","197","Changed","active","BENZALKONIUM CHLORIDE","5","%","02248235"
"80808","11104","Changed","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","2","MG","02322625"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"101186","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02522764"
"100802","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02518724"
"101103","15568","ADDED","approved","PREGABALIN","75","MG","02521849"
"101135","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","200","MG","02522209"
"101138","118","ADDED","approved","MYCOPHENOLATE MOFETIL","200","MG","02522233"
"101171","22925","ADDED","approved","SEMAGLUTIDE","2.4","MG","02522608"
"101101","15568","ADDED","approved","PREGABALIN","25","MG","02521822"
"101129","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02522144"
"101129","4316","ADDED","approved","CHLORINE DIOXIDE","0.2","%","02522144"
"100593","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02516594"
"101162","11344","ADDED","approved","AMLODIPINE (AMLODIPINE BESYLATE)","2.5","MG","02522500"
"101158","22891","ADDED","approved","PIBRENTASVIR","20","MG","02522470"
"101158","22890","ADDED","approved","GLECAPREVIR","50","MG","02522470"
"100520","12048","ADDED","approved","OCTISALATE","5","%","02515806"
"100520","2280","ADDED","approved","OCTOCRYLENE","5","%","02515806"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"72572","196","Changed","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02248235"
"31","10225","Changed","dormant","LIDOCAINE HYDROCHLORIDE","2","%","00147680"
"101160","768","ADDED","approved","FINASTERIDE","5","MG","02522489"
"101100","13053","ADDED","approved","BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER)","1","MG","02521814"
"101169","22925","ADDED","approved","SEMAGLUTIDE","1","MG","02522586"
"101184","197","ADDED","approved","BENZALKONIUM CHLORIDE","10.74","%","02522748"
"101023","23013","ADDED","approved","FILGRASTIM","300","MCG","02520990"
"100520","755","ADDED","approved","AVOBENZONE","3","%","02515806"
"101110","13310","ADDED","approved","AMBRISENTAN","5","MG","02521938"
"101142","19793","ADDED","approved","DARUNAVIR","400","MG","02522276"
"101155","7762","ADDED","approved","ALFA 1-PROTEINASE INHIBITOR (HUMAN)","1000","MG","02522438"
"101163","11344","ADDED","approved","AMLODIPINE (AMLODIPINE BESYLATE)","5","MG","02522519"
"99442","6850","ADDED","approved","BENZOYL PEROXIDE","2.5","%","02505053"
"101173","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02522624"
"101119","11163","ADDED","approved","TIMOLOL (TIMOLOL MALEATE)","5","MG","02522020"
"100504","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.05","%","02515652"
"101192","13375","ADDED","approved","DROSPIRENONE","4","MG","02522802"
"101102","15568","ADDED","approved","PREGABALIN","50","MG","02521830"
"100802","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02518724"
"101186","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02522764"
"101127","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","5","MG","02522128"
"101087","23670","ADDED","approved","SOMATROGON","20","MG","02521679"
"100520","20447","ADDED","approved","BEMOTRIZINOL","5","%","02515806"
"101144","1950","ADDED","approved","ACYCLOVIR","5","%","02522306"
"101126","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","4","MG","02522101"
"101184","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","16.11","%","02522748"
"101134","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","150","MG","02522195"
"101104","15568","ADDED","approved","PREGABALIN","150","MG","02521857"
"101105","15568","ADDED","approved","PREGABALIN","225","MG","02521865"
"100593","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02516594"
"101129","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.125","%","02522144"
"101136","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","300","MG","02522217"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"88927","22049","Changed","active","PERAMPANEL","2","MG","02404516"
"89152","197","Changed","approved","BENZALKONIUM CHLORIDE","5","%","02406845"
"1668","2813","Changed","active","TRICLOSAN","0.5","%","00266507"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"101111","13310","ADDED","approved","AMBRISENTAN","10","MG","02521946"
"101170","22925","ADDED","approved","SEMAGLUTIDE","1.7","MG","02522594"
"101164","11344","ADDED","approved","AMLODIPINE (AMLODIPINE BESYLATE)","10","MG","02522527"
"101130","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02522152"
"101143","19793","ADDED","approved","DARUNAVIR","800","MG","02522292"
"71847","7218","ADDED","active","IODINE","1","%","02247590"
"101089","23670","ADDED","approved","SOMATROGON","50","MG","02521687"
"101024","23013","ADDED","approved","FILGRASTIM","480","MCG","02521008"
"101151","11213","ADDED","approved","DORZOLAMIDE (DORZOLAMIDE HYDROCHLORIDE)","20","MG","02522373"
"101106","15568","ADDED","approved","PREGABALIN","300","MG","02521873"
"101139","19793","ADDED","approved","DARUNAVIR","600","MG","02522284"
"101137","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","400","MG","02522225"
"100520","1970","ADDED","approved","HOMOSALATE","2","%","02515806"
"101133","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","50","MG","02522187"
"101168","22925","ADDED","approved","SEMAGLUTIDE","0.5","MG","02522578"
"101119","11213","ADDED","approved","DORZOLAMIDE (DORZOLAMIDE HYDROCHLORIDE)","20","MG","02522020"
"101157","23534","ADDED","approved","TOZINAMERAN","10","MCG","02522454"
"101108","23673","ADDED","approved","ENFORTUMAB VEDOTIN","20","MG","02521903"
