ntp_code,ntp_formal_name,ntp_fr_description,changes
9000184,erythromycin 250 mg gastro-resistant capsule,érythromycine 250 mg capsule gastrorésistante,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19831231"" -> ""20200407"""
9000297,haloperidol 20 mg oral tablet,halopéridol 20 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19881231"" -> ""20210730"""
9000375,belladonna 15 mg and opium 65 mg suppository,belladone 15 mg et opium 65 mg suppositoire,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20210720"""
9000417,diazepam 1 mg per mL oral solution,diazépam 1 mg par mL solution orale,"ntp_status_effective_time: ""20180620"" -> ""20210705"""
9001623,acetylsalicylic acid 650 mg gastro-resistant tablet,acide acétylsalicylique 650 mg comprimé gastrorésistant,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19671231"" -> ""20210729"""
9001703,phenazopyridine hydrochloride 100 mg oral tablet,chlorhydrate de phénazopyridine 100 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19811231"" -> ""20210713"""
9002105,doxylamine succinate 25 mg oral tablet,succinate de doxylamine 25 mg comprimé oral,"ntp_status_effective_time: ""20170725"" -> ""20210728"""
9002151,nizatidine 300 mg oral capsule,nizatidine 300 mg capsule orale,"ntp_status_effective_time: ""20180802"" -> ""20210726"""
9002312,ketotifen (ketotifen fumarate) 1 mg per 5 mL syrup,kétotifène (fumarate de kétotifène) 1 mg par 5 mL sirop,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20210730"""
9002332,acetaminophen 300 mg and chlorzoxazone 250 mg oral tablet,acétaminophène 300 mg et chlorzoxazone 250 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20180320"""
9002339,ammonium chloride 125 mg per 5 mL and dextromethorphan hydrobromide 15 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup,"chlorure d'ammonium 125 mg par 5 mL et bromhydrate de dextrométhorphane 15 mg par 5 mL et chlorhydrate de diphenhydramine 12,5 mg par 5 mL sirop","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20010320"" -> ""20180330"""
9002395,yohimbine hydrochloride 5.4 mg oral tablet,"chlorhydrate de yohimbine 5,4 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20201031"""
9002931,amcinonide 0.1 % lotion,"amcinonide 0,1 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20040506"" -> ""20210729"""
9003048,amcinonide 0.1 % cutaneous ointment,"amcinonide 0,1 % pommade cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20040505"" -> ""20210729"""
9003099,lidocaine hydrochloride 0.5 % lotion,"chlorhydrate de lidocaïne 0,5 % lotion","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19970512"" -> ""20190823"""
9003465,levonorgestrel 0.75 mg oral tablet,"lévonorgestrel 0,75 mg comprimé oral","ntp_status_effective_time: ""20190801"" -> ""20210722"""
9004798,diphenhydramine hydrochloride 12.5 mg oral tablet,"chlorhydrate de diphenhydramine 12,5 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20101210"" -> ""20190430"""
9004873,dextromethorphan hydrobromide 20 mg and guaifenesin 400 mg oral tablet,bromhydrate de dextrométhorphane 20 mg et guaïfénésine 400 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110517"" -> ""20180629"""
9004875,guaifenesin 400 mg oral tablet,guaïfénésine 400 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110517"" -> ""20180629"""
9005107,fluocinolone acetonide 0.59 mg intravitreal implant,"acétonide de fluocinolone 0,59 mg implant vitréen","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20120913"" -> ""20210728"""
9005205,azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg and chlorthalidone 12.5 mg oral tablet,"azilsartan médoxomil (azilsartan médoxomil potassique) 80 mg et chlorthalidone 12,5 mg comprimé oral","ntp_status_effective_time: ""20170727"" -> ""20210713"""
9005556,bisacodyl 5 mg suppository,bisacodyl 5 mg suppositoire,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20140722"" -> ""20210729"""
9006636,dimenhydrinate 15 mg per 5 mL oral solution,dimenhydrinate 15 mg par 5 mL solution orale,"ntp_status_effective_time: ""20200531"" -> ""20210707"""
9007152,amoxicillin 125 mg chewable tablet,amoxicilline 125 mg comprimé à croquer,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19941231"" -> ""20210729"""
9012786,clomiphene citrate 50 mg oral tablet,citrate de clomiphène 50 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20170707"""
9013359,tetracosactide (tetracosactide zinc hydroxide) 1 mg per 1 mL suspension for injection ampoule,tétracosactide (complexe tétracosactide-hydroxyde de zinc) 1 mg par 1 mL suspension injectable ampoule,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19731231"" -> ""20210709"""
9013534,bismuth subsalicylate 262 mg and calcium carbonate 675 mg chewable tablet,subsalicylate de bismuth 262 mg et carbonate de calcium 675 mg comprimé à croquer,"ntp_status_effective_time: ""20190801"" -> ""20210722"""
9013595,phenylephrine hydrochloride 10 mg per 1 mL solution for injection ampoule,chlorhydrate de phényléphrine 10 mg par 1 mL solution injectable ampoule,"ntp_status_effective_time: ""20210512"" -> ""20210708"""
9013807,chlorobutanol 5 % and dichlorobenzene 2 % and oil of turpentine 10 % and peanut oil 57 % otic drops,chlorobutanol 5 % et dichlorobenzène 2 % et essence de térébenthine 10 % et huile d'arachide 57 % gouttes otiques,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19711231"" -> ""20210713"""
9013834,podophyllin 25 % cutaneous solution,podophylline 25 % solution pour application cutanée,"ntp_status_effective_time: ""20200722"" -> ""20210728"""
9014264,chloroquine phosphate 250 mg oral tablet,phosphate de chloroquine 250 mg comprimé oral,"ntp_status_effective_time: ""20201013"" -> ""20210729"""
9014565,dextromethorphan hydrobromide 10 mL per 15 mL and doxylamine succinate 6.25 mg per 15 mL and phenylephrine hydrochloride 5 mg per 15 mL syrup,"bromhydrate de dextrométhorphane 10 mL par 15 mL et succinate de doxylamine 6,25 mg par 15 mL et chlorhydrate de phényléphrine 5 mg par 15 mL sirop",ADDED
9014567,fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection vial,fentanyl (citrate de fentanyl) 100 mcg par 2 mL solution injectable fiole,ADDED
9014568,fentanyl (fentanyl citrate) 50 mcg per 1 mL solution for injection vial,fentanyl (citrate de fentanyl) 50 mcg par 1 mL solution injectable fiole,ADDED
9014571,phenylephrine hydrochloride 0.25 % suppository,"chlorhydrate de phényléphrine 0,25 % suppositoire",ADDED
9014572,rivaroxaban 1 mg per mL oral suspension,rivaroxaban 1 mg par mL suspension orale,ADDED
9014573,trastuzumab deruxtecan 100 mg per vial powder for solution for injection,trastuzumab déruxtécan 100 mg par fiole poudre pour solution injectable,ADDED
