ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
77701086,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701082,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
9014567,fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection vial,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
9014567,fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection vial,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701082,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701086,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77701084,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 50 mcg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701083,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77701085,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 50 mcg per mL solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD",MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
9014568,fentanyl (fentanyl citrate) 50 mcg per 1 mL solution for injection vial,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701085,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 50 mcg per mL solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
9014568,fentanyl (fentanyl citrate) 50 mcg per 1 mL solution for injection vial,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77701083,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77701084,"FENTANYL CITRATE INJECTION, USP (fentanyl (fentanyl citrate) 50 mcg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD",MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
