ntp_code,ntp_formal_name,changes
"9010882","nitroglycerin 500 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20180401"""
"9009620","furosemide 40 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20180401"""
"9013993","suvorexant 20 mg oral tablet","ADDED"
"9001377","betamethasone valerate 0.12 % cutaneous foam","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20120210"" -> ""20190614"""
"9013964","inotersen (inotersen sodium) 284 mg per 1.5 mL solution for injection syringe","ADDED"
"9000187","hydrocortisone 2.5 % cutaneous cream","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20170914"" -> ""19831231"""
"9013992","suvorexant 15 mg oral tablet","ADDED"
"9013956","dinutuximab 17.5 mg per 5 mL solution for injection vial","ADDED"
"9012685","penicillin G benzathine 1200000 unit per 2 mL suspension for injection syringe","ntp_formal_name: ""penicillin g benzathine 1200000 unit per 2 mL suspension for injection syringe"" -> ""penicillin G benzathine 1200000 unit per 2 mL suspension for injection syringe"""
"9013966","isavuconazole (isavuconazonium sulfate) 200 mg per vial powder for solution for injection","ADDED"
"9013949","cemiplimab 250 mg per 5 mL solution for injection vial","ADDED"
"9006198","penicillin V potassium 300 mg per 5 mL powder for oral solution","ntp_formal_name: ""penicillin v potassium 300 mg per 5 mL powder for oral solution"" -> ""penicillin V potassium 300 mg per 5 mL powder for oral solution"""
"9013991","suvorexant 10 mg oral tablet","ADDED"
"9003055","penicillin G (penicillin G sodium) 1000000 unit per vial powder for solution for injection","ntp_formal_name: ""penicillin g (penicillin g sodium) 1000000 unit per vial powder for solution for injection"" -> ""penicillin G (penicillin G sodium) 1000000 unit per vial powder for solution for injection"""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190601"" -> ""20180401"""
"9004883","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110616"" -> ""20190529"""
"9013944","burosumab 10 mg per 1 mL solution for injection vial","ADDED"
"9013975","lorlatinib 25 mg oral tablet","ADDED"
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ntp_status_effective_time: ""20190601"" -> ""20181101"""
"9013908","imiquimod 3.75 % cutaneous cream sachet","ADDED"
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20190601"" -> ""20180501"""
"9013957","dornase alfa 2.5 mg per 2.5 mL inhalation solution unit dose vial","ADDED"
"9013941","aluminum hydroxide 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet","ADDED"
"9013951","cerliponase alfa 150 mg per 5 mL solution for injection vial with flushing solution","ADDED"
"9005987","canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160628"" -> ""20190531"""
"9013725","sodium aurothiomalate 25 mg per 1 mL solution for injection ampoule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19351231"" -> ""20190604"""
"9013910","imiquimod 5 % cutaneous cream sachet","ADDED"
"9013970","latanoprostene bunod 0.024 % ophthalmic drops","ADDED"
"9012961","dobutamine (dobutamine hydrochloride) 5000 mg per 20 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20181001"""
"9013946","burosumab 30 mg per 1 mL solution for injection vial","ADDED"
"9013954","dacomitinib 30 mg oral tablet","ADDED"
"9013953","dacomitinib 15 mg oral tablet","ADDED"
"9013968","lanreotide (lanreotide acetate) 60 mg per 0.2 mL prolonged-release solution for injection syringe","ADDED"
"9001368","risperidone 3 mg orodispersible tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20111216"" -> ""20190622"""
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20190601"" -> ""20180401"""
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190601"" -> ""20181101"""
"9002025","hydrochlorothiazide 25 mg and methyldopa 250 mg oral tablet","ntp_status_effective_time: ""20170804"" -> ""20190504"""
"9013940","aluminum hydroxide 165 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension","ADDED"
"9013987","potassium citrate 10 mEq prolonged-release oral tablet","ADDED"
"9013945","burosumab 20 mg per 1 mL solution for injection vial","ADDED"
"9013907","imiquimod 3.75 % cutaneous cream pump","ADDED"
"9001369","risperidone 4 mg orodispersible tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20111216"" -> ""20190622"""
"9013942","aluminum magnesium hydroxide carbonate 300 mg and magnesium hydroxide 100 mg and simethicone 25 mg oral tablet","ADDED"
