ntp_code,ntp_formal_name,changes
"9004053","lidocaine hydrochloride 0.72 % cutaneous gel","ADDED"
"9013208","lidocaine hydrochloride 1000 mg per 50 mL solution for injection vial","ADDED"
"9004027","nicotinic acid 1000 mg prolonged-release oral tablet","ntp_status_effective_time: ""20190103"" -> ""20190722"""
"9001544","lidocaine 5 % cutaneous ointment","ADDED"
"9000756","ipratropium bromide 500 mcg per 2 mL nebulizer solution unit dose vial","ntp_formal_name: ""ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial"" -> ""ipratropium bromide 500 mcg per 2 mL nebulizer solution unit dose vial"""
"9012869","tobramycin (tobramycin sulfate) 300 mg per 5 mL nebulizer solution unit dose vial","ntp_formal_name: ""tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution unit dose vial"" -> ""tobramycin (tobramycin sulfate) 300 mg per 5 mL nebulizer solution unit dose vial"""
"9003771","lidocaine 5 % cutaneous gel","ADDED"
"9013470","octreotide (octreotide acetate) 10 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe","ntp_formal_name: ""octreotide (octreotide acetate) 10 mg per vial powder for prolonged-release suspension for injection with diluent syringe"" -> ""octreotide (octreotide acetate) 10 mg per vial powder for prolonged-release suspension for injection with diluent solution syringe"""
"9014063","safinamide (safinamide mesylate) 100 mg oral tablet","ADDED"
"9013989","pralatrexate 20 mg per 1 mL solution for injection vial","ADDED"
"9013704","mannitol 5 % irrigation solution 2000 mL bottle","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19931231"" -> ""20190708"""
"9013359","tetracosactide (tetracosactide zinc hydroxide) 1 mg per 1 mL suspension for injection ampoule","ADDED"
"9012795","droperidol 5 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20180801"" -> ""20190801"""
"9003786","methacholine chloride 320 mg per vial powder for nebulizer solution","ntp_formal_name: ""methacholine chloride 320 mg per vial powder for nebuliser solution"" -> ""methacholine chloride 320 mg per vial powder for nebulizer solution"""
"9000444","salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL nebulizer solution unit dose vial","ntp_formal_name: ""salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial"" -> ""salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL nebulizer solution unit dose vial"""
"9013200","lidocaine hydrochloride 0.8 % cutaneous gel","ADDED"
"9014024","epinephrine 0.005 mg per mL and prilocaine hydrochloride 40 mg per mL solution for injection 1.8 mL cartridge","ADDED"
"9003099","lidocaine hydrochloride 0.5 % lotion","ADDED"
"9014042","mepivacaine hydrochloride 500 mg per 50 mL solution for injection vial","ADDED"
"9001201","ramipril 10 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20070705"" -> ""20190725"""
