ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
77700349,MORPHINE HP 50 (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
9000371,acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
00816027,PMS-ACETAMINOPHEN WITH CODEINE ELIXIR (acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution) PHARMASCIENCE INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77700348,MORPHINE HP 50 (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
02529645,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02529645,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per mL solution for injection) JAMP PHARMA CORPORATION,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700348,MORPHINE HP 50 (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
77700349,MORPHINE HP 50 (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
77700347,MORPHINE HP 50 (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
9014402,hydromorphone hydrochloride 2 mg per mL solution for injection,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
77700350,MORPHINE HP 50 (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED"
77700350,MORPHINE HP 50 (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED"
9014402,hydromorphone hydrochloride 2 mg per mL solution for injection,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
77700347,MORPHINE HP 50 (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"ccdd_formal_name: ""MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> MORPHINE HP 50 (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED"
