drug_code,mp_code,mp_formal_name,changes
2426,00370991,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""AMITRIPTYLINE-̲1̲0̲ (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"""
2427,00371009,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""AMITRIPTYLINE-̲2̲5̲ (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE"""
3141,00456349,PRO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""AMITRIPTYLINE-̲5̲0̲ (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE"""
9940,00782491,AA-VERAP (verapamil hydrochloride 120 mg oral tablet) AA PHARMA INC,"mp_formal_name: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲L̲E̲T̲ ̲1̲2̲0̲M̲G̲ (verapamil hydrochloride 120 mg oral tablet) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (verapamil hydrochloride 120 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
10034,00782483,AA-VERAP (verapamil hydrochloride 80 mg oral tablet) AA PHARMA INC,"mp_formal_name: ""AP̲O̲-̲V̲E̲R̲A̲P̲ ̲T̲A̲B̲ ̲8̲0̲M̲G̲ (verapamil hydrochloride 80 mg oral tablet) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲V̲E̲R̲A̲P̲ (verapamil hydrochloride 80 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
10706,00778869,NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) JUNO PHARMA CANADA INC.,"mp_formal_name: ""NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NITROJECT (nitroglycerin 50 mg per 10 mL solution for injection vial) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
12743,01946986,UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
14492,02036312,ADVIL COLD AND SINUS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) HALEON CANADA ULC,"mp_formal_name: ""ADVIL COLD AND SINUS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD AND SINUS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
27528,02061597,UNISOM SLEEPGELS EXTRA STRENGTH (diphenhydramine hydrochloride 50 mg oral capsule) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""UNISOM SLEEPGELS EXTRA STRENGTH (diphenhydramine hydrochloride 50 mg oral capsule) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""UNISOM SLEEPGELS EXTRA STRENGTH (diphenhydramine hydrochloride 50 mg oral capsule) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
41867,00884553,TEMPRA CHILDREN'S SYRUP (acetaminophen 80 mg per 5 mL syrup) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""TEMPRA CHILDREN'S SYRUP (acetaminophen 80 mg per 5 mL syrup) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TEMPRA CHILDREN'S SYRUP (acetaminophen 80 mg per 5 mL syrup) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
42066,00875996,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
72786,02248435,CHILDREN'S ADVIL COLD (ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) HALEON CANADA ULC,"mp_formal_name: ""CHILDREN'S ADVIL COLD (ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL COLD (ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
73287,02248913,PRO-PAROXETINE (paroxetine (paroxetine hydrochloride) 10 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PAROXETINE-̲1̲0̲ (paroxetine (paroxetine hydrochloride) 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxetine (paroxetine hydrochloride) 10 mg oral tablet) PRO DOC LIMITEE"""
73288,02248914,PRO-PAROXETINE (paroxetine (paroxetine hydrochloride) 20 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PAROXETINE-̲2̲0̲ (paroxetine (paroxetine hydrochloride) 20 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxetine (paroxetine hydrochloride) 20 mg oral tablet) PRO DOC LIMITEE"""
73289,02248915,PRO-PAROXETINE (paroxetine (paroxetine hydrochloride) 30 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PAROXETINE-̲3̲0̲ (paroxetine (paroxetine hydrochloride) 30 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲PAROXETINE (paroxetine (paroxetine hydrochloride) 30 mg oral tablet) PRO DOC LIMITEE"""
73565,02250705,ADVIL COLD & SINUS LIQUI-GELS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral capsule) HALEON CANADA ULC,"mp_formal_name: ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral capsule) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD & SINUS LIQUI-GELS (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral capsule) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
75302,02267616,ADVIL COLD AND SINUS DAYTIME (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) HALEON CANADA ULC,"mp_formal_name: ""ADVIL COLD AND SINUS DAYTIME (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL COLD AND SINUS DAYTIME (ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
79041,02305046,SPC-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SUN PHARMA CANADA INC,"mp_formal_name: ""T̲A̲R̲O̲-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SUN PHARMA CANADA INC"""
80096,02315424,TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) TEVA CANADA LIMITED,"mp_formal_name: ""A̲C̲T̲ ̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) TEVA CANADA LIMITED"""
80097,02315432,TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED,"mp_formal_name: ""A̲C̲T̲ ̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) TEVA CANADA LIMITED"""
80098,02315440,TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) TEVA CANADA LIMITED,"mp_formal_name: ""A̲C̲T̲ ̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) TEVA CANADA LIMITED"""
84760,02362597,POTASSIUM ACETATE INJECTION USP (potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial) JUNO PHARMA CANADA INC.,"mp_formal_name: ""POTASSIUM ACETATE INJECTION USP (potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""POTASSIUM ACETATE INJECTION USP (potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
88626,02401347,ADCETRIS (brentuximab vedotin 50 mg per vial powder for solution for injection) PFIZER CANADA ULC,"mp_formal_name: ""ADCETRIS (brentuximab vedotin 50 mg per vial powder for solution for injection) S̲E̲A̲G̲E̲N̲ ̲I̲N̲C̲.̲"" -> ""ADCETRIS (brentuximab vedotin 50 mg per vial powder for solution for injection) P̲F̲I̲Z̲E̲R̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
90097,02416417,PRO-DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg oral tablet) PRO DOC LIMITEE"""
90098,02416425,PRO-DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) PRO DOC LIMITEE"""
93392,02448254,NDUVRA (tapinarof 1 % cutaneous cream) ORGANON CANADA INC.,ADDED
