ntp_code,ntp_formal_name,changes
"7361102e47d221ac68d6f097bb95c9a7","eptifibatide 20 mg per 10 mL solution for injection vial","CHANGED"
"9002216","prednisolone acetate 0.2 % and sulfacetamide sodium 10 % ophthalmic drops","ADDED"
"2b9078d8eb41cb34c879fa11fd849fa1","alpha 1-proteinase inhibitor (human) 1000 mg per vial powder for solution for injection with diluent solution","ADDED"
"9012850","pilocarpine hydrochloride 10 mg per mL ophthalmic drops","DELETED"
"9002609","propofol 1 % emulsion for injection","ADDED"
"9003889","polyvinyl alcohol 5 mg per mL and povidone 6 mg per mL ophthalmic drops","ADDED"
"18b698905268ffc660c572260d51c567","thiamine hydrochloride 1000 mg per 10 mL solution for injection vial","CHANGED"
"9013300","interferon alfa-2b 10000000 unit per 1 mL solution for injection vial","CHANGED"
"9003570","lopinavir 80 mg per mL and ritonavir 20 mg per mL oral solution","DELETED"
"8dd6b51107de11f01a32dc705e6d7475","tocilizumab 162 mg per 0.9 mL solution for injection syringe","CHANGED"
"9013294","ganirelix (ganirelix acetate) 250 mcg per 0.5 mL solution for injection syringe","CHANGED"
"873a1818523552b84d35a0c1e343c740","insulin glargine 100 unit per mL and lixisenatide 33 mcg per mL solution for injection 3 mL pen","CHANGED"
"9013378","treprostinil (treprostinil sodium) 100 mg per 20 mL solution for injection vial","CHANGED"
"9002268","chlorhexidine gluconate 4 % cutaneous liquid","DELETED"
"6ccebe5e801fd5c5ef001bda74a0692e","cabozantinib (cabozantinib malate) 20 mg oral tablet","ADDED"
"9003483","loratadine 1 mg per mL syrup","DELETED"
"777029b0a04c85b689ba4765c4af9462","colestipol hydrochloride 5 g per sachet granules for oral suspension","CHANGED"
"9013288","ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet with lactose oral tablet","CHANGED"
"9000894","ranitidine (ranitidine hydrochloride) 50 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20000501"" -> ""20040916"""
"9005438","pomalidomide 2 mg oral capsule","ADDED"
"9002799","dicyclomine hydrochloride 20 mg oral tablet","ntp_status_effective_time: ""19951231"" -> ""20110808"""
"9013331","ropivacaine hydrochloride 200 mg per 100 mL solution for injection bag","CHANGED"
"9002865","pyrantel (pyrantel pamoate) 125 mg per g oral paste","ADDED"
"1128d6db28b78cb88ff52f68f6a472c2","colesevelam hydrochloride 3.75 g per sachet oral suspension","CHANGED"
"b23a137975fc39f25ed9dacaf62a4911","vasopressin 100 unit per 5 mL solution for injection vial","CHANGED"
"1e68685b92c4580f287b12af3c408d7e","acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet","CHANGED"
"9013254","acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet","CHANGED"
"9013290","ethinyl estradiol 35 mcg per 24 hours and norelgestromin 200 mcg per 24 hours transdermal patch","CHANGED"
"b7e7c48ee9c6fb4167283cfdefe877b9","dinoprostone 2 mg per 3 g vaginal gel syringe","ADDED"
"9009384","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","ntp_status_effective_time: ""20181101"" -> ""20181203"""
"9013352","sufentanil (sufentanil citrate) 250 mcg per 5 mL solution for injection ampoule","CHANGED"
"d5f9bae9eccdde2f47de965ec358bd85","bictegravir (bictegravir sodium) 50 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 25 mg oral tablet","ADDED"
"b3071e64cc9630ccc136f2670437d2a0","sodium tetradecyl sulfate 20 mg per 2 mL solution for injection vial","CHANGED"
"8b2dffbbe2d47ab314a2b54e1d36f0e4","rocuronium bromide 50 mg per 5 mL solution for injection vial","CHANGED"
"9004022","loratadine 10 mg and pseudoephedrine sulfate 240 mg prolonged-release oral tablet","DELETED"
"9013374","tranexamic acid 500 mg per 5 mL solution for injection ampoule","CHANGED"
"9013259","acetaminophen 650 mg per sachet and dextromethorphan hydrobromide 20 mg per sachet and phenylephrine hydrochloride 10 mg per sachet powder for oral solution","CHANGED"
"9d2c4c092d06b3b55b4811a531d0e60a","heparin sodium 1000 unit per 10 mL irrigation solution vial","CHANGED"
"9003512","desmopressin acetate 10 mcg per spray nasal spray","DELETED"
"e5e38d921a463b029b86c8966aa2adbb","somatropin 5.83 mg per mL solution for injection 1.03 mL cartridge","ADDED"
"818e445d17b3b2159df22a3461541ed8","dextromethorphan hydrobromide 5 mg and phenylephrine hydrochloride 2.5 mg orodispersible film","CHANGED"
"0716dc05d1b8523d1c449d31c23cc0c9","esomeprazole (esomeprazole magnesium) 10 mg per sachet gastro-resistant granules for oral suspension","CHANGED"
"d6e306ac748cba4ece1daea985a0528e","trypan blue 0.06 % solution for injection 0.5 mL syringe","CHANGED"
"9003270","pyrithione zinc 2.5 mg per g cutaneous spray","ADDED"
"69ea55d2c8f1f2944e342a9da55252e7","vinorelbine (vinorelbine tartrate) 50 mg per 5 mL solution for injection vial","CHANGED"
"bc8a78f7596c1756576fda493aa137e4","phentolamine mesylate 5 mg per 1 mL solution for injection vial","ADDED"
"9003411","trastuzumab 440 mg per vial powder for solution for injection","DELETED"
"9002387","sodium carboxymethyl cellulose 1 % ophthalmic drops","ADDED"
"9001965","chromic chloride 6 mcg per mL and cupric chloride 0.42 mg per mL and manganese chloride 0.37 mg per mL and zinc chloride 1.67 mg per mL solution for injection","DELETED"
"09e052ecc960df7593850da6687d7216","palivizumab 50 mg per 0.5 mL solution for injection vial","ADDED"
"6e242e954b47096d886d92b9da6ecc4c","calcium gluconate 94 mg per mL and calcium saccharate 4.5 mg per mL solution for injection 100 mL vial","CHANGED"
"c5e7b729f336a3e3793f714d988701e6","poractant alfa 120 mg per 1.5 mL endotracheopulmonary instillation vial","ADDED"
"c1b4985d37162bad71f3e374d5801176","etanercept 25 mg per vial powder for solution for injection with diluent solution syringe","CHANGED"
"62e649b87f8ee00fedc259ff3229693a","natalizumab 300 mg per 15 mL solution for injection vial","ADDED"
"cd4c56bb837e44be14e249e45e9860c1","dextromethorphan hydrobromide 5 mg per 5 mL syrup","ADDED"
"f3c295c6344912d507a0ffb11fa2bdd1","pembrolizumab 100 mg per 4 mL solution for injection vial","ADDED"
"9005726","pembrolizumab 50 mg per vial powder for solution for injection","ADDED"
"d18741c912e8f3243f05d9a1b5a4e48a","ocriplasmin 2.5 mg per mL solution for injection 0.2 mL vial","ADDED"
"9013404","vitamin K1 10 mg per 1 mL emulsion for injection ampoule","CHANGED"
"9013253","acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule","CHANGED"
"173a4b49db84501247d13cf8b8433ba3","rituximab 1400 mg per 11.7 mL solution for injection vial","CHANGED"
"9013297","heparin sodium 1000 unit per 10 mL irrigation solution vial","CHANGED"
"1edabf3fa25e06a492e4bf276be6b947","leuprolide acetate 30 mg powder for prolonged-release suspension for injection with diluent solution per syringe","CHANGED"
"9013329","ropivacaine hydrochloride 100 mg per 20 mL solution for injection ampoule","CHANGED"
"053c56b9d5fb5a4de92f5d7bb4cbcf2c","oxytocin 100 unit per 10 mL solution for injection vial","ADDED"
