mp_code,mp_formal_name,mp_fr_description,changes
"00319716","DEMO-CINEOL ADULTES/ADULTS (camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository) LABORATOIRES CONFAB INC","DEMO-CINEOL ADULTES/ADULTS (camphre 40 mg et eucalyptol 370 mg et guaïacol 180 mg et carbonate de guaïacol 200 mg suppositoire) LABORATOIRES CONFAB INC","mp_formal_name: ""DEMO-CINEOL ADULTES/ADULTS (camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository) SANDOZ CANADA INCORPORATED"" -> ""DEMO-CINEOL ADULTES/ADULTS (camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository) LABORATOIRES CONFAB INC""
mp_fr_description: ""DEMO-CINEOL ADULTES/ADULTS (camphre 40 mg et eucalyptol 370 mg et guaïacol 180 mg et carbonate de guaïacol 200 mg suppositoire) SANDOZ CANADA INCORPORATED"" -> ""DEMO-CINEOL ADULTES/ADULTS (camphre 40 mg et eucalyptol 370 mg et guaïacol 180 mg et carbonate de guaïacol 200 mg suppositoire) LABORATOIRES CONFAB INC"""
"00319724","DEMO-CINEOL ENFANTS/CHILDREN (camphor 20 mg and eucalyptol 185 mg and guaiacol 90 mg and guaiacol carbonate 100 mg suppository) LABORATOIRES CONFAB INC","DEMO-CINEOL ENFANTS/CHILDREN (camphre 20 mg et eucalyptol 185 mg et guaïacol 90 mg et carbonate de guaïacol 100 mg suppositoire) LABORATOIRES CONFAB INC","mp_formal_name: ""DEMO-CINEOL ENFANTS/CHILDREN (camphor 20 mg and eucalyptol 185 mg and guaiacol 90 mg and guaiacol carbonate 100 mg suppository) SANDOZ CANADA INCORPORATED"" -> ""DEMO-CINEOL ENFANTS/CHILDREN (camphor 20 mg and eucalyptol 185 mg and guaiacol 90 mg and guaiacol carbonate 100 mg suppository) LABORATOIRES CONFAB INC""
mp_fr_description: ""DEMO-CINEOL ENFANTS/CHILDREN (camphre 20 mg et eucalyptol 185 mg et guaïacol 90 mg et carbonate de guaïacol 100 mg suppositoire) SANDOZ CANADA INCORPORATED"" -> ""DEMO-CINEOL ENFANTS/CHILDREN (camphre 20 mg et eucalyptol 185 mg et guaïacol 90 mg et carbonate de guaïacol 100 mg suppositoire) LABORATOIRES CONFAB INC"""
"00545007","APO-ACETAMINOPHEN EXTRA STRENGTH (acetaminophen 500 mg oral tablet) APOTEX INC","APO-ACETAMINOPHEN EXTRA STRENGTH (acétaminophène 500 mg comprimé oral) APOTEX INC","Health_Canada_product_name: ""APO ACETAMINOPHEN TAB 500MG"" -> ""APO-ACETAMINOPHEN EXTRA STRENGTH""
mp_formal_name: ""APO ACETAMINOPHEN TAB 500MG (acetaminophen 500 mg oral tablet) APOTEX INC"" -> ""APO-ACETAMINOPHEN EXTRA STRENGTH (acetaminophen 500 mg oral tablet) APOTEX INC""
mp_fr_description: ""APO ACETAMINOPHEN TAB 500MG (acétaminophène 500 mg comprimé oral) APOTEX INC"" -> ""APO-ACETAMINOPHEN EXTRA STRENGTH (acétaminophène 500 mg comprimé oral) APOTEX INC"""
"00557102","RIVA-DICYCLOMINE (dicyclomine hydrochloride 10 mg oral capsule) LABORATOIRE RIVA INC","RIVA-DICYCLOMINE (chlorhydrate de dicyclomine 10 mg capsule orale) LABORATOIRE RIVA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19821231"" -> ""20200612"""
"00591467","STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC","STATEX SYRUP 1MG/ML (sulfate de morphine 1 mg par mL sirop) PALADIN LABS INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19841231"" -> ""20190531"""
"00636576","LIORESAL D.S. TAB 20MG (baclofen 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","LIORESAL D.S. TAB 20MG (baclofène 20 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19851231"" -> ""20200226"""
"00641324","ODAN-ERYTHROMYCIN (erythromycin 5 mg per g ophthalmic ointment) ODAN LABORATORIES LTD","ODAN-ERYTHROMYCIN (érythromycine 5 mg par g pommade ophtalmique) ODAN LABORATORIES LTD","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20200603"""
"00862924","TEVA-DILTIAZEM (diltiazem hydrochloride 30 mg oral tablet) TEVA CANADA LIMITED","TEVA-DILTIAZEM (chlorhydrate de diltiazem 30 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19901231"" -> ""20200604"""
"00862932","TEVA-DILTIAZEM (diltiazem hydrochloride 60 mg oral tablet) TEVA CANADA LIMITED","TEVA-DILTIAZEM (chlorhydrate de diltiazem 60 mg comprimé oral) TEVA CANADA LIMITED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19901231"" -> ""20200604"""
"00885533","YOHIMBINE HYDROCHLORIDE TAB 2MG (yohimbine hydrochloride 2 mg oral tablet) ODAN LABORATORIES LTD","YOHIMBINE HYDROCHLORIDE TAB 2MG (chlorhydrate de yohimbine 2 mg comprimé oral) ODAN LABORATORIES LTD","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20200603"""
