ntp_code,ntp_formal_name,ntp_fr_description,changes
"65f8dfe1e7ea551e31d72bc6f93a1bee","diphenhydramine hydrochloride 6.25 mg per 5 mL oral solution","chlorhydrate de diphenhydramine 6,25 mg par 5 mL solution orale","ADDED"
"9000210","morphine sulfate 1 mg per mL syrup","sulfate de morphine 1 mg par mL sirop","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19841231"" -> ""20190531"""
"9000385","hydromorphone hydrochloride 3 mg suppository","chlorhydrate d'hydromorphone 3 mg suppositoire","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20180630"""
"9002502","yohimbine hydrochloride 2 mg oral tablet","chlorhydrate de yohimbine 2 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20200603"""
"9002503","yohimbine hydrochloride 6 mg oral tablet","chlorhydrate de yohimbine 6 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20200603"""
"9002743","bacillus Calmette-Guérin substrain TICE 800000000 unit per vial powder for solution for injection","bacille de Calmette-Guérin sous-souche TICE 800000000 unité par fiole poudre pour solution injectable","DELETED"
"9002807","estramustine phosphate sodium 140 mg oral capsule","phosphate sodique d'estramustine 140 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19951231"" -> ""20200430"""
"9004524","darunavir 600 mg oral tablet","darunavir 600 mg comprimé oral","DELETED"
"9004609","darunavir 75 mg oral tablet","darunavir 75 mg comprimé oral","DELETED"
"9005019","darunavir 150 mg oral tablet","darunavir 150 mg comprimé oral","DELETED"
"9005128","darunavir 800 mg oral tablet","darunavir 800 mg comprimé oral","DELETED"
"9005560","darunavir 100 mg per mL oral suspension","darunavir 100 mg par mL suspension orale","DELETED"
"9005578","cobicistat 150 mg and darunavir 800 mg oral tablet","cobicistat 150 mg et darunavir 800 mg comprimé oral","DELETED"
"9006495","naproxen (naproxen sodium, naproxen) 200 mg oral capsule","naproxène (naproxène sodique, naproxène) 200 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20150619"" -> ""20200604"""
"9012560","abacavir (abacavir sulfate) 300 mg and lamivudine 150 mg and zidovudine 300 mg oral tablet","abacavir (sulfate d'abacavir) 300 mg et lamivudine 150 mg et zidovudine 300 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20011029"" -> ""20191121"""
"9012699","cobicistat 150 mg and darunavir 800 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 10 mg oral tablet","cobicistat 150 mg et darunavir 800 mg et emtricitabine 200 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 10 mg comprimé oral","DELETED"
"9012926","cabazitaxel 60 mg per 1.5 mL solution for injection vial with diluent solution","cabazitaxel 60 mg par 1,5 mL solution injetable fiole avec solution diluante","ntp_fr_description: ""cabazitaxel 60 mg par 1,5 mL solution injectable fiole avec solution diluante"" -> ""cabazitaxel 60 mg par 1,5 mL solution injetable fiole avec solution diluante""
ntp_status_effective_time: ""20110823"" -> ""20200601"""
"9014280","bacillus Calmette-Guérin substrain TICE 800000000 unit per vial powder for solution for injection","bacille de Calmette-Guérin sous-souche TICE 800000000 unité par fiole poudre pour solution injectable","ADDED"
"9014284","cobicistat 150 mg and darunavir 800 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 10 mg oral tablet","cobicistat 150 mg et darunavir 800 mg et emtricitabine 200 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 10 mg comprimé oral","ADDED"
"9014285","cobicistat 150 mg and darunavir 800 mg oral tablet","cobicistat 150 mg et darunavir 800 mg comprimé oral","ADDED"
"9014290","darunavir 100 mg per mL oral suspension","darunavir 100 mg par mL suspension orale","ADDED"
"9014291","darunavir 150 mg oral tablet","darunavir 150 mg comprimé oral","ADDED"
"9014292","darunavir 600 mg oral tablet","darunavir 600 mg comprimé oral","ADDED"
"9014293","darunavir 75 mg oral tablet","darunavir 75 mg comprimé oral","ADDED"
"9014294","darunavir 800 mg oral tablet","darunavir 800 mg comprimé oral","ADDED"
"e7213044ac913664caf3a590dee1477c","clindamycin (clindamycin phosphate) 300 mg per 50 mL solution for injection bag","clindamycine (phosphate de clindamycine) 300 mg par 50 mL solution injectable sac","ADDED"
