ntp_code,ntp_formal_name,ntp_fr_description,changes
363b3bcfdb2f2c0aef1c2a356edf6f2f,bupivacaine hydrochloride 15 mg per 2 mL solution for injection vial,chlorhydrate de bupivacaïne 15 mg par 2 mL solution injectable fiole,ADDED
5589be4e5c4346302062dbb4c2d1bae8,tepotinib (tepotinib hydrochloride) 225 mg oral tablet,tépotinib (chlorhydrate de tépotinib) 225 mg comprimé oral,ADDED
5baa88f17a0adfb9c48a622da0d90cd8,sotorasib 120 mg oral tablet,sotorasib 120 mg comprimé oral,ADDED
69c66b717f952166e6f73b07da42a843,sotrovimab 500 mg per 8 mL solution for injection,sotrovimab 500 mg par 8 mL solution injectable,ADDED
6c2cdc9b4328fb05329fdc6b18d24f97,loratadine 5 mg orodispersible tablet,loratadine 5 mg comprimé orodispersible,ADDED
751a963e02df7207084beb182c895893,ravulizumab 300 mg per 30 mL solution for injection vial,ravulizumab 300 mg par 30 mL solution injectable fiole,ADDED
9000164,bromazepam 3 mg oral tablet,bromazépam 3 mg comprimé oral,"ntp_status_effective_time: ""19811231"" -> ""19951231"""
9000358,lisinopril 10 mg oral tablet,lisinopril 10 mg comprimé oral,"ntp_status_effective_time: ""19901231"" -> ""19941231"""
9000359,lisinopril 20 mg oral tablet,lisinopril 20 mg comprimé oral,"ntp_status_effective_time: ""19901231"" -> ""19941231"""
9000368,pravastatin sodium 20 mg oral tablet,pravastatine sodique 20 mg comprimé oral,"ntp_status_effective_time: ""19901231"" -> ""20010227"""
9000647,pravastatin sodium 40 mg oral tablet,pravastatine sodique 40 mg comprimé oral,"ntp_status_effective_time: ""19960821"" -> ""20010227"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001860,piperazine 100 mg per mL oral liquid,pipérazine 100 mg par mL liquide oral,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002093,triclosan 0.3 % cutaneous gel,"triclosan 0,3 % gel cutané",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
