ntp_code,ntp_formal_name,changes
"9000468","ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet","ADDED"
"9003889","polyvinyl alcohol 5 mg per mL and povidone 6 mg per mL ophthalmic drops","ADDED"
"9013582","moroctocog alfa 2000 unit powder for solution for injection with diluent solution per syringe","DELETED"
"9012846","miconazole nitrate 400 mg pessary with miconazole nitrate 2 % cutaneous cream","DELETED"
"9003955","rasburicase 1.5 mg per vial powder for solution for injection","ADDED"
"9013585","moroctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","DELETED"
"9012634","hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial","DELETED"
"9013253","acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule","DELETED"
"9000641","ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and norethindrone 0.5 mg and norethindrone 1 mg oral tablet","ADDED"
"9013793","aminolevulinic acid hydrochloride 20 % cutaneous solution 1.5 mL applicator","DELETED"
"9004801","acetylsalicylic acid 325 mg and citric acid 1000 mg and sodium bicarbonate 1916 mg effervescent oral tablet","DELETED"
"9005017","moroctocog alfa 1000 unit powder for solution for injection","ADDED"
"03802fd7a87720220fccd9b3096185fd","tacrolimus 4 mg prolonged-release oral tablet","ADDED"
"9006494","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution","DELETED"
"9004973","methylprednisolone (methylprednisolone sodium succinate) 125 mg per vial kit","ADDED"
"9013357","tenecteplase 50 mg per vial powder for solution for injection with diluent solution","DELETED"
"9012807","fluorescein (fluorescein sodium) 10 % solution for injection 5 mL vial","ADDED"
"9013813","deferiprone 500 mg per 5 mL oral solution","DELETED"
"9012920","bupivacaine hydrochloride 25 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20001201"" -> ""20160520"""
"9002534","chlorhexidine acetate 10 % kit","ADDED"
"9001518","methylene blue 2 % oral liquid","ADDED"
"9013657","bismuth subsalicylate 35.2 mg per mL oral suspension","ADDED"
"9001376","hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet","ADDED"
