ntp_code,ntp_formal_name,changes
"ea78e2ef2e8fc7221e843cc74544e92d","lisdexamfetamine dimesylate 20 mg chewable tablet","ADDED"
"9002165","acetaminophen 650 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder","DELETED"
"863de5066e5e992a9e01fc21d348eda1","acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder","ADDED"
"9003477","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous spray","DELETED"
"9013271","calcium chloride 14.9 g per bottle powder for concentrate for solution for haemodialysis","ADDED"
"9003625","mineral oil light 100 % cutaneous liquid","ntp_status_effective_time: ""20010727"" -> ""19511231"""
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19871231"" -> ""20190619"""
"9012466","buprenorphine (buprenorphine hydrochloride) 450 mcg buccal film","DELETED"
"827d3c81f535b09e8a54da8c37043435","lisdexamfetamine dimesylate 60 mg chewable tablet","ADDED"
"9003465","levonorgestrel 0.75 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000224"" -> ""20180509"""
"9005460","glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg inhalation powder capsule","DELETED"
"9014051","metoprolol tartrate 1 mg per mL solution for injection","ADDED"
"9005208","calcium chloride 7.45 g per vial powder for concentrate for solution for haemodialysis","ADDED"
"9005762","benzoyl peroxide 5 % kit","ADDED"
"9005659","benzoyl peroxide 2.5 % kit","ADDED"
"50763c90c7d37a5ba1b69292bd597080","dextromethorphan hydrobromide 30 mg per 20 mL and doxylamine succinate 12.5 mg per 20 mL syrup","ADDED"
"9004989","chlorhexidine gluconate 4 % lotion","DELETED"
"9001882","diphenhydramine hydrochloride 50 mg oral capsule","ntp_status_effective_time: ""19801231"" -> ""19901231"""
