mp_code,mp_formal_name,changes
"00000981","MYDRIACYL (tropicamide 0.5 % ophthalmic drops) ALCON CANADA INC","ADDED"
"00001007","MYDRIACYL (tropicamide 1 % ophthalmic drops) ALCON CANADA INC","ADDED"
"00010200","PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN LABS INC","ADDED"
"00010219","PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN LABS INC","ADDED"
"00022799","ZARONTIN CAP 250MG (ethosuximide 250 mg oral capsule) ERFA CANADA 2012 INC","ADDED"
"00023485","ZARONTIN SYR 250MG/5ML (ethosuximide 250 mg per 5 mL syrup) ERFA CANADA 2012 INC","ADDED"
"00026123","SENOKOT S (docusate sodium 50 mg and sennosides 8.6 mg oral tablet) PURDUE PHARMA","ADDED"
"00030619","SOLU-CORTEF 250 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","ntp_formal_name: ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution  per vial"" -> ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial"""
"00030627","SOLU-CORTEF 500 MG ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial) PFIZER CANADA INC","ntp_formal_name: ""hydrocortisone (hydrocortisone sodium succinate) 500 mg  powder for solution for injection with diluent solution per vial"" -> ""hydrocortisone (hydrocortisone sodium succinate) 500 mg powder for solution for injection with diluent solution per vial"""
"00030635","SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution  per vial) PFIZER CANADA INC","mp_formal_name: ""SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution  per vial) PFIZER CANADA INC"" -> ""SOLU-CORTEF 1 GM ACT-O-VIAL (hydrocortisone (hydrocortisone sodium succinate) 1 g powder for solution for injection with diluent solution per vial) PFIZER CANADA INC"""
"00155225","PONSTAN (mefenamic acid 250 mg oral capsule) AA PHARMA INC","ADDED"
"00280437","CORTISONE ACETATE TAB 25MG (cortisone acetate 25 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00282081","LANVIS (thioguanine 40 mg oral tablet) ASPEN PHARMACARE CANADA INC.","ADDED"
"00323098","FLAMAZINE CRM 1% (silver sulfadiazine 1 % cutaneous cream) SMITH & NEPHEW INC","ADDED"
"00335096","PERPHENAZINE (perphenazine 16 mg oral tablet) AA PHARMA INC","ADDED"
"00335118","PERPHENAZINE (perphenazine 8 mg oral tablet) AA PHARMA INC","ADDED"
"00335126","PERPHENAZINE (perphenazine 4 mg oral tablet) AA PHARMA INC","ADDED"
"00335134","PERPHENAZINE (perphenazine 2 mg oral tablet) AA PHARMA INC","ADDED"
"00363812","BUSCOPAN (hyoscine butylbromide 10 mg oral tablet) SANOFI-AVENTIS CANADA INC","ADDED"
"00363839","BUSCOPAN (hyoscine butylbromide 20 mg per 1 mL solution for injection ampoule) SANOFI-AVENTIS CANADA INC","ADDED"
"00405345","FLUPHENAZINE (fluphenazine hydrochloride 1 mg oral tablet) AA PHARMA INC","ADDED"
"00405361","FLUPHENAZINE (fluphenazine hydrochloride 5 mg oral tablet) AA PHARMA INC","ADDED"
"00410632","FLUPHENAZINE (fluphenazine hydrochloride 2 mg oral tablet) AA PHARMA INC","ADDED"
"00476552","NARDIL (phenelzine (phenelzine sulfate) 15 mg oral tablet) ERFA CANADA 2012 INC","ADDED"
"00504483","NIACINAMIDE INJ 100MG/ML (nicotinamide 100 mg per mL solution for injection 10 mL vial) KRIPPS PHARMACY LTD.","ADDED"
"00525103","S2 (epinephrine racemic 2.25 % inhalation solution) NEPHRON PHARMACEUTICALS CORPORATION","DELETED"
"00545015","ACETAZOLAMIDE (acetazolamide 250 mg oral tablet) AA PHARMA INC","ADDED"
"00545058","TRIHEXYPHENIDYL (trihexyphenidyl hydrochloride 2 mg oral tablet) AA PHARMA INC","ADDED"
"00545074","TRIHEXYPHENIDYL (trihexyphenidyl hydrochloride 5 mg oral tablet) AA PHARMA INC","ADDED"
"00559393","TYLENOL REGULAR STRENGTH TAB 325MG (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","mp_formal_name: ""TYLENOL REGULAR STRENGTH TAB 325MG (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""TYLENOL REGULAR STRENGTH (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"00559407","TYLENOL EXTRA STRENGTH TAB 500MG (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","mp_formal_name: ""TYLENOL EXTRA STRENGTH TAB 500MG (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""TYLENOL EXTRA STRENGTH (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"00575186","HISTANTIL TAB 50MG (promethazine hydrochloride 50 mg oral tablet) PHARMASCIENCE INC","ADDED"
"00583979","PMS-PROMETHAZINE SYR 10MG/5ML (promethazine hydrochloride 10 mg per 5 mL syrup) PHARMASCIENCE INC","ADDED"
"00587737","HUMULIN N (insulin nph human dna origin 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC","mp_formal_name: ""HUMULIN N (insulin nph human dna origin 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC"" -> ""HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC"""
"00598461","PMS-SULFASALAZINE 500MG/TAB USP (sulfasalazine 500 mg oral tablet) PHARMASCIENCE INC","ADDED"
"00598488","PMS-SULFASALAZINE-E.C. TAB 500MG (sulfasalazine 500 mg gastro-resistant tablet) PHARMASCIENCE INC","ADDED"
"00602957","ORTHO 7/7/7 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablett) JANSSEN INC","mp_formal_name: ""ORTHO 7/7/7 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablett) JANSSEN INC"" -> ""ORTHO 7/7/7 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) JANSSEN INC"""
"00602965","ORTHO 7/7/7 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone  0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC","mp_formal_name: ""ORTHO 7/7/7 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone  0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC"" -> ""ORTHO 7/7/7 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC"""
"00642886","APO PIROXICAM CAP 10MG (piroxicam 10 mg oral capsule) APOTEX INC","ADDED"
"00642894","APO PIROXICAM CAP 20MG (piroxicam 20 mg oral capsule) APOTEX INC","ADDED"
"00646016","APO HYDROXYZINE CAP 50MG (hydroxyzine hydrochloride 50 mg oral capsule) APOTEX INC","mp_formal_name: ""APO HYDROXYZINE CAP 50MG (hydroxyzine hydrochloride 50 mg oral capsule) APOTEX INC"" -> ""HYDROXYZINE (hydroxyzine hydrochloride 50 mg oral capsule) AA PHARMA INC"""
"00646024","APO HYDROXYZINE CAP 25MG (hydroxyzine hydrochloride 25 mg oral capsule) APOTEX INC","mp_formal_name: ""APO HYDROXYZINE CAP 25MG (hydroxyzine hydrochloride 25 mg oral capsule) APOTEX INC"" -> ""HYDROXYZINE (hydroxyzine hydrochloride 25 mg oral capsule) AA PHARMA INC"""
"00646059","APO HYDROXYZINE CAP 10MG (hydroxyzine hydrochloride 10 mg oral capsule) APOTEX INC","mp_formal_name: ""APO HYDROXYZINE CAP 10MG (hydroxyzine hydrochloride 10 mg oral capsule) APOTEX INC"" -> ""HYDROXYZINE (hydroxyzine hydrochloride 10 mg oral capsule) AA PHARMA INC"""
"00687456","VIROPTIC (trifluridine 1 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00695696","TEVA-PIROXICAM (piroxicam 20 mg oral capsule) TEVA CANADA LIMITED","ADDED"
"00695718","TEVA-PIROXICAM (piroxicam 10 mg oral capsule) TEVA CANADA LIMITED","ADDED"
"00723894","TYLENOL REGULAR STRENGTH CAPLETS 325MG (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","mp_formal_name: ""TYLENOL REGULAR STRENGTH CAPLETS 325MG (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""TYLENOL REGULAR STRENGTH CAPLETS (acetaminophen 325 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"00723908","TYLENOL EXTRA-STRENGTH CAPLETS 500MG (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","mp_formal_name: ""TYLENOL EXTRA-STRENGTH CAPLETS 500MG (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""TYLENOL EXTRA STRENGTH CAPLETS (acetaminophen 500 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
"00726354","PMS FLUPHENAZINE TAB 5MG (fluphenazine hydrochloride 5 mg oral tablet) PHARMASCIENCE INC","ADDED"
"00745588","TEVA-SULINDAC (sulindac 150 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"00745596","TEVA-SULINDAC (sulindac 200 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"00755575","MODECATE CONCENTRATE (fluphenazine decanoate 100 mg per 1 mL solution for injection ampoule) BRISTOL-MYERS SQUIBB CANADA","ADDED"
"00788716","VANCOCIN (vancomycin (vancomycin hydrochloride) 250 mg oral capsule) MERUS LABS INTERNATIONAL INC","ADDED"
"00795879","HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ) (insulin human 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC","ADDED"
"00800430","VANCOCIN (vancomycin (vancomycin hydrochloride) 125 mg oral capsule) MERUS LABS INTERNATIONAL INC","ADDED"
"00821772","D-TABS 10000UNIT (vitamin D3 10000 unit oral tablet) LABORATOIRE RIVA INC","mp_formal_name: ""D-TABS 10000UNIT (vitamin D3 10000 unit oral tablet) LABORATOIRE RIVA INC"" -> ""D-TABS 10000UNIT (vitamin D3 (cholecalciferol) 10000 unit oral tablet) LABORATOIRE RIVA INC"""
