tm_code,tm_formal_name,changes
"8000793","triamcinolone hexacetonide","tm_status_effective_time: ""20170705"" -> ""20180605"""
"8000811","docusate and sennosides","ADDED"
"8000916","acetylsalicylic acid and dipyridamole","ADDED"
"8001363","cobicistat and darunavir and emtricitabine and tenofovir alafenamide","ADDED"
"8001392","insulin human and insulin isophane human","ADDED"
"8001281","insulin pork","ADDED"
"8001391","insulin human","ADDED"
"8001172","aztreonam","ADDED"
"8001389","insulin degludec and liraglutide","ADDED"
"8001318","acetaminophen and chlorpheniramine","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20040112"" -> ""20171213"""
"8001401","miconazole","ADDED"
"8001245","benzydamine","ADDED"
"8001295","nicotinamide","ADDED"
"8001394","insulin lispro and insulin lispro protamine","ADDED"
"8000132","salbutamol","ADDED"
"8001144","apomorphine","ADDED"
"8001390","insulin glulisine","ADDED"
"8001393","insulin isophane pork","ADDED"
"8001269","fludrocortisone","ADDED"
"8000967","carbidopa and entacapone and levodopa","ADDED"
"8001424","vancomycin","ADDED"
