ntp_code,ntp_formal_name,changes
"9012728","insulin lispro 50 unit per mL and insulin lispro protamine 50 unit per mL suspension for injection 3 mL pen","ADDED"
"9012824","insulin glulisine 100 unit per mL solution for injection 3 mL cartridge","ADDED"
"9012779","apomorphine hydrochloride 10 mg per mL solution for injection 3 mL pen","ADDED"
"9004629","carbidopa 18.75 mg and entacapone 200 mg and levodopa 75 mg oral tablet","ADDED"
"9000633","salbutamol (salbutamol sulfate) 4 mg oral tablet","ADDED"
"9012832","mesalazine 1 g per actuation rectal foam","ADDED"
"9012633","hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution  per vial","ntp_formal_name: ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution  per vial"" -> ""hydrocortisone (hydrocortisone sodium succinate) 250 mg powder for solution for injection with diluent solution per vial"""
"9012641","nadroparin calcium 1900 unit per 0.2 mL solution for injection syringe","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19980205"" -> ""20180723"""
"9001349","fentanyl (fentanyl citrate) 800 mcg sublingual tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110603"" -> ""20180629"""
"9002229","vancomycin (vancomycin hydrochloride) 125 mg oral capsule","ADDED"
"9000068","erythromycin (erythromycin estolate) 250 mg per 5 mL oral suspension","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19731231"" -> ""20180606"""
"9012844","miconazole nitrate 100 mg pessary with miconazole nitrate 2 % cutaneous cream","ADDED"
"9012724","insulin isophane pork 100 unit per mL suspension for injection 10 mL vial","ADDED"
"9012699","cobicistat 150 mg and darunavir (darunavir ethanolate) 800 mg and emtricitabine 200 mg and tenofovir alafenamide (tenofovir alafenamide hemifumarate) 10 mg oral tablet","ADDED"
"9006272","ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial","ntp_status_effective_time: ""20180703"" -> ""20180801"""
"9001912","miconazole nitrate 400 mg pessary","ADDED"
"9004414","carbidopa 12.5 mg and entacapone 200 mg and levodopa 50 mg oral tablet","ADDED"
"9012727","insulin lispro 50 unit per mL and insulin lispro protamine 50 unit per mL suspension for injection 3 mL cartridge","ADDED"
"9003689","acetaminophen 80 mg and chlorpheniramine maleate 0.5 mg and phenylephrine hydrochloride 1.25 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20020109"" -> ""20180723"""
"9001719","miconazole nitrate 2 % cutaneous cream","ADDED"
