tm_code,tm_formal_name,changes
"8001402","midodrine","ADDED"
"8001213","loperamide","ADDED"
"8001358","cilastatin and imipenem","ADDED"
"8000224","azithromycin","ADDED"
"8001318","acetaminophen and chlorpheniramine","ADDED"
"8000168","insulin isophane human","tm_status_effective_time: ""19921231"" -> ""19831231"""
"8001417","propafenone","ADDED"
"8001359","cimetidine","ADDED"
"8001343","bromocriptine","ADDED"
"8001383","fluticasone and umeclidinium and vilanterol","ADDED"
"8001303","ranibizumab","ADDED"
"8001400","metolazone","ADDED"
"8001409","orphenadrine","ADDED"
"8001411","penicillin g","ADDED"
"8001376","disopyramide","ADDED"
"8001352","chloroquine","ADDED"
"8001366","desloratadine","ADDED"
"8001341","azelaic acid","ADDED"
"8001422","tinzaparin","ADDED"
"8001397","linagliptin","ADDED"
"8001423","trimipramine","ADDED"
"8001371","dextromethorphan and guaifenesin and pseudoephedrine","ADDED"
"8000184","metformin","tm_status_effective_time: ""19931231"" -> ""19951231"""
"8001375","dimenhydrinate","ADDED"
"8001404","naltrexone","ADDED"
"8001425","ziprasidone","ADDED"
"8001387","ibuprofen and pseudoephedrine","ADDED"
"8001367","desloratadine and pseudoephedrine","ADDED"
"8000927","betamethasone dipropionate and calcipotriol","ADDED"
"8001000","linagliptin and metformin","ADDED"
"8001379","enoxaparin","ADDED"
"8001248","calcipotriol","ADDED"
"8001325","acetaminophen and dextromethorphan and diphenhydramine","ADDED"
"8001348","cetirizine and pseudoephedrine","ADDED"
"8001363","cobicistat and darunavir and emtricitabine and tenofovir alafenamide","ADDED"
"8001339","alfacalcidol","ADDED"
"8001342","benserazide and levodopa","ADDED"
"8001392","insulin human and insulin isophane human","ADDED"
"8001377","dolutegravir and rilpivirine","ADDED"
"8000080","sulfamethoxazole and trimethoprim","ADDED"
"8001388","imipramine","ADDED"
"8001405","nedocromil","ADDED"
"8001262","dipyridamole","ADDED"
"8001296","nicotinic acid","ADDED"
"8001412","pentoxifylline","ADDED"
"8001281","insulin pork","ADDED"
"8001320","acetaminophen and chlorpheniramine and dextromethorphan and guaifenesin and pseudoephedrine","ADDED"
"8001408","olsalazine","ADDED"
"8001361","clorazepate","ADDED"
"8001394","insulin lispro and insulin lispro protamine","ADDED"
"8001419","riluzole","ADDED"
"8001391","insulin human","ADDED"
"8001347","ceftolozane and tazobactam","ADDED"
"8001310","atazanavir and cobicistat","ADDED"
"8001384","frovatriptan","ADDED"
"8001413","piperacillin and tazobactam","ADDED"
"8001351","chlordiazepoxide and clidinium","ADDED"
"8001340","amantadine","ADDED"
"8001418","quinagolide","ADDED"
"8001316","acarbose","ADDED"
"8001410","pamidronate","ADDED"
"8001349","chloramphenicol","ADDED"
"8001321","acetaminophen and chlorpheniramine and dextromethorphan and phenylephrine","ADDED"
"8001353","chlorpheniramine","ADDED"
"8001346","cabergoline","ADDED"
"8001421","tetracycline","ADDED"
"8001365","cyproheptadine","ADDED"
"8001345","bupropion and naltrexone","ADDED"
"8001107","midazolam","ADDED"
"8001414","pizotifen","ADDED"
"8001395","isoniazid","ADDED"
"8001338","acetaminophen and pseudoephedrine","ADDED"
"8000903","ipratropium and salbutamol","ADDED"
"8001144","apomorphine","ADDED"
"8001399","mefloquine","ADDED"
"8001386","guaifenesin and pseudoephedrine","ADDED"
"8001380","famotidine","ADDED"
"8001393","insulin isophane pork","ADDED"
"8001315","lomitapide","ADDED"
"8001403","nalbuphine","ADDED"
"8000984","clindamycin and tretinoin","ADDED"
"8001323","acetaminophen and chlorpheniramine and phenylephrine","ADDED"
"8001269","fludrocortisone","ADDED"
"8001381","flecainide","ADDED"
"8001307","tretinoin","ADDED"
"8001319","acetaminophen and chlorpheniramine and dextromethorphan","ADDED"
"8001268","evolocumab","ADDED"
"8001333","acetaminophen and dextromethorphan and guaifenesin and pseudoephedrine","ADDED"
"8001420","terconazole","ADDED"
"8001317","acenocoumarol","ADDED"
"8000788","belladonna and ergotamine and phenobarbital","DELETED"
"8000823","phenylephrine","ADDED"
"8001374","dicyclomine","ADDED"
"8001426","zoledronic acid","ADDED"
"8001350","chlordiazepoxide","ADDED"
"8001396","ketotifen","ADDED"
"8001407","ofloxacin","ADDED"
"8001324","acetaminophen and chlorpheniramine and pseudoephedrine","ADDED"
"8001406","nizatidine","ADDED"
"8001257","dapagliflozin and metformin","ADDED"
"8001415","praziquantel","ADDED"
"8001398","mebendazole","ADDED"
"8001256","dapagliflozin","ADDED"
"8001360","clodronate","ADDED"
