ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000319","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","fentanyl (citrate de fentanyl) 1000 mcg par 20 mL solution injectable ampoule","ntp_status_effective_time: ""20181003"" -> ""20200106"""
"9000322","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","fentanyl (citrate de fentanyl) 250 mcg par 5 mL solution injectable ampoule","ntp_status_effective_time: ""20181003"" -> ""20200106"""
"9000365","morphine sulfate 50 mg per 1 mL solution for injection ampoule","sulfate de morphine 50 mg par 1 mL solution injectable ampoule","ntp_status_effective_time: ""20181004"" -> ""20200106"""
"9001254","minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder","minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée","ntp_fr_description: ""minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre péridontale à libération prolongée"" -> ""minocycline (chlorhydrate de minocycline) 1 mg par 4 mg poudre périodontale à libération prolongée"""
"9004354","gemcitabine (gemcitabine hydrochloride) 200 mg per vial powder for solution for injection","gemcitabine (chlorhydrate de gemcitabine) 200 mg par fiole poudre pour solution injectable","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20110831"" -> ""20200117"""
"9006219","morphine sulfate 50 mg per mL solution for injection 20 mL vial","sulfate de morphine 50 mg par mL solution injectable 20 mL fiole","ntp_status_effective_time: ""20181004"" -> ""20200106"""
"9006226","morphine sulfate 1 mg per mL solution for injection 50 mL vial","sulfate de morphine 1 mg par mL solution injectable 50 mL fiole","ntp_status_effective_time: ""20170803"" -> ""20200106"""
"9006229","morphine sulfate 5 mg per 5 mL solution for injection vial","sulfate de morphine 5 mg par 5 mL solution injectable fiole","ntp_status_effective_time: ""20170803"" -> ""20200106"""
"9010881","nitroglycerin 2 % cutaneous ointment","nitroglycérine 2 % pommade cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19851231"" -> ""20180419"""
"9012669","irinotecan hydrochloride 100 mg per 5 mL solution for injection vial","chlorhydrate d'irinotécan 100 mg par 5 mL solution injectable fiole","ADDED"
"9012670","irinotecan hydrochloride 300 mg per 15 mL solution for injection vial","chlorhydrate d'irinotécan 300 mg par 15 mL solution injectable fiole","ADDED"
"9012671","irinotecan hydrochloride 40 mg per 2 mL solution for injection vial","chlorhydrate d'irinotécan 40 mg par 2 mL solution injectable fiole","ADDED"
