ntp_code,ntp_formal_name,changes
"1758cfea69b88d3a6fd6f61d602ef58b","larotrectinib (larotrectinib sulfate) 20 mg per mL oral solution","ADDED"
"4d3a2117e6e1a0f8f5e0e8ab52f67cdf","interferon alfa-2a (peginterferon alfa-2a) 180 mcg per 0.5 mL solution for injection syringe","ADDED"
"5bd4df232fbe530a78c40b4bedb49699","romosozumab 105 mg per 1.17 mL solution for injection syringe","ADDED"
"5c24a6b03e35650303c3f0d5899af9e3","dolutegravir (dolutegravir sodium) 50 mg and lamivudine 300 mg oral tablet","ADDED"
"6c241649bc3c5fe87da1bb3e765d412f","amlodipine (amlodipine besylate) 5 mg per 5 mL oral solution","ADDED"
"732228cf17b625763e2192cfd709a51c","albutrepenonacog alfa 1000 unit per vial powder for solution for injection with diluent solution","ADDED"
"799ea27dca57349038c65e7e7995b396","patisiran (patisiran sodium lipid complex) 10 mg per 5 mL solution for injection vial","ADDED"
"7abc017cbe12750b53ca6fe2fe25bc74","dextromethorphan hydrobromide 7.5 mg per 5 mL and doxylamine succinate 3.125 mg per 5 mL syrup","ADDED"
"8b95f02666c6018094ab9489c71fbc23","interferon beta-1a (peginterferon beta-1a) 63 mcg per 0.5 mL solution for injection syringe with interferon beta 1-a (peginterferon beta-1a) 94 mcg per 0.5 mL solution for injection syringe","ADDED"
"9000108","diazepam 10 mg oral tablet","ntp_status_effective_time: ""19781231"" -> ""19791231"""
"9001494","primaquine phosphate 26.3 mg oral tablet","CHANGED"
"9001515","lidocaine hydrochloride 20 mg per mL cutaneous gel","CHANGED"
"9001522","petrolatum 100 % cutaneous ointment","CHANGED"
"9001523","potassium chloride 149 mg per mL solution for injection","CHANGED"
"9001653","acetylsalicylic acid 375 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19701231"" -> ""20190618"""
"9001709","triclosan 0.5 % cutaneous liquid","CHANGED"
"9001711","chlorpropamide 250 mg oral tablet","DELETED"
"9001725","sodium bicarbonate 84 mg per mL solution for injection","CHANGED"
"9001778","chlorpropamide 100 mg oral tablet","DELETED"
"9001819","potassium chloride 20 meq per 10 mL solution for injection","CHANGED"
"9001826","antipyrine 10 mg per mL and sodium salicylate 56 mg per mL oral liquid","CHANGED"
"9001860","piperazine 100 mg per mL oral liquid","CHANGED"
"9001867","benzalkonium chloride 0.1 % cutaneous liquid","CHANGED"
"9001881","dimethyl sulfoxide 500 mg per g intravesical solution","CHANGED"
"9002030","potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection","CHANGED"
"9002058","triclosan 0.3 % lotion","CHANGED"
"9002087","sodium bicarbonate 81.3 g per l solution for haemodialysis","CHANGED"
"9002093","triclosan 0.3 % cutaneous gel","CHANGED"
"9002156","sodium bicarbonate 650 g per 8 l powder for concentrate for solution for haemodialysis","CHANGED"
"9002180","chloroxylenol 0.6 % cutaneous liquid","CHANGED"
"9002213","petrolatum 100 % cutaneous cream","CHANGED"
"9002321","potassium chloride 251.6 g per l solution for haemodialysis","CHANGED"
"9002392","triclosan 0.3 % cutaneous liquid","CHANGED"
