drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
5197,00587702,APO-HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC,halopéridol 2 mg par mL solution orale,halopéridol,"mp_fr_description: ""APO ̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC"" -> ""APO-̲HALOPERIDOL LIQ 2MG/ML (halopéridol 2 mg par mL solution orale) APOTEX INC"""
8119,00711306,"PHOSPHATE DE POTASSIUM MONOBASIQUE INJECTION (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole",phosphate de potassium monobasique,"mp_fr_description: ""PHOSPHATE DE POTASSIUM MONOBASIC̲ ̲I̲N̲J̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""PHOSPHATE DE POTASSIUM MONOBASIQ̲U̲E̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
9919,00789720,ODAN-PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) ODAN LABORATORIES LTD,prochlorpérazine 10 mg suppositoire,prochlorpérazine,"mp_fr_description: ""S̲A̲N̲D̲O̲Z̲ ̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D"" -> ""O̲D̲A̲N̲-̲PROCHLORPERAZINE (prochlorpérazine 10 mg suppositoire) O̲D̲A̲N̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲T̲D"""
16264,02052431,"ENTOCORT ENEMA (budésonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH","budésonide 2,3 mg comprimé pour suspension rectale avec solution diluente",budésonide,"mp_fr_description: ""ENTOCORT ENEMA (bude̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH"" -> ""ENTOCORT ENEMA (budé̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH""
ntp_fr_description: ""bude̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente"" -> ""budé̲sonide 2,3 mg comprimé pour suspension rectale avec solution diluente"""
16947,02126222,AA-IPRAVENT (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AA PHARMA INC,bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille,ipratropium,"mp_fr_description: ""AP̲O̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲ ̲-̲ ̲I̲N̲H̲ ̲2̲5̲0̲M̲C̲G̲/̲M̲L̲ (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-̲I̲P̲R̲A̲V̲E̲N̲T̲ (bromure d'ipratropium 250 mcg par mL solution pour inhalation par nébuliseur 20 mL bouteille) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
41578,00545279,"FRIAR'S BALSAM BENZOIN TINCTURE (aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et styrax 0,08 g par mL solution à inhaler) TEVA CANADA LIMITED","aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et styrax 0,08 g par mL solution à inhaler",aloès et benzoïne et myroxylon balsamum et styrax,"mp_fr_description: ""FRIAR'S BALSAM BENZOIN TINCTURE (aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et sto̲rax 0,08 g par mL solution à inhaler) TEVA CANADA LIMITED"" -> ""FRIAR'S BALSAM BENZOIN TINCTURE (aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et sty̲rax 0,08 g par mL solution à inhaler) TEVA CANADA LIMITED""
ntp_fr_description: ""aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et sto̲rax 0,08 g par mL solution à inhaler"" -> ""aloès 0,02 g par mL et benzoïne 0,1 g par mL et myroxylon balsamum 0,04 g par mL et sty̲rax 0,08 g par mL solution à inhaler"""
43004,02204606,PROLASTIN-C (inhibiteur de l'alpha1-protéinase humain 1000 mg par fiole poudre pour solution injectable avec solution diluante) GRIFOLS THERAPEUTICS LLC,inhibiteur de l'alpha1-protéinase humain 1000 mg par fiole poudre pour solution injectable avec solution diluante,inhibiteur de l'alpha1-protéinase humain,"tm_fr_description: ""inhibiteur de l'alpha1-protéinase humaine̲"" -> ""inhibiteur de l'alpha1-protéinase humain"""
63442,02239941,CELEBREX (célécoxib 100 mg capsule orale) BGP PHARMA ULC,célécoxib 100 mg capsule orale,célécoxib,"mp_fr_description: ""CELEBREX (célécoxib 100 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""CELEBREX (célécoxib 100 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
63443,02239942,CELEBREX (célécoxib 200 mg capsule orale) BGP PHARMA ULC,célécoxib 200 mg capsule orale,célécoxib,"mp_fr_description: ""CELEBREX (célécoxib 200 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""CELEBREX (célécoxib 200 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
74760,02262215,"BURN RELIEF GEL WITH LIDOCAINE (chlorhydrate de lidocaïne 0,72 % gel cutané) PRIME ENTERPRISES, LLC.","chlorhydrate de lidocaïne 0,72 % gel cutané",lidocaïne,"mp_fr_description: ""BURN RELIEF GEL WITH LIDOCAINE (chlorhydrate de lidocaïne 0,72 % gel cutané) PRIME ENTERPRISES, LLC ̲D̲B̲A̲ ̲P̲R̲I̲M̲E̲ ̲M̲A̲T̲T̲E̲R̲ ̲L̲A̲B̲S̲"" -> ""BURN RELIEF GEL WITH LIDOCAINE (chlorhydrate de lidocaïne 0,72 % gel cutané) PRIME ENTERPRISES, LLC.̲"""
75421,02268817,"MEDICATED ACNE GEL (peroxyde de benzoyle 5 % gel cutané) PRIME ENTERPRISES, LLC.",peroxyde de benzoyle 5 % gel cutané,peroxyde de benzoyle,"mp_fr_description: ""MEDICATED ACNE GEL (peroxyde de benzoyle 5 % gel cutané) PRIME ENTERPRISES, LLC ̲D̲B̲A̲ ̲P̲R̲I̲M̲E̲ ̲M̲A̲T̲T̲E̲R̲ ̲L̲A̲B̲S̲"" -> ""MEDICATED ACNE GEL (peroxyde de benzoyle 5 % gel cutané) PRIME ENTERPRISES, LLC.̲"""
76500,02279401,REVATIO (sildénafil (citrate de sildénafil) 20 mg comprimé oral) BGP PHARMA ULC,sildénafil (citrate de sildénafil) 20 mg comprimé oral,sildénafil,"mp_fr_description: ""REVATIO (sildénafil (citrate de sildénafil) 20 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""REVATIO (sildénafil (citrate de sildénafil) 20 mg comprimé oral) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
76970,02284154,ADVATE (octocog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante) TAKEDA CANADA INC,octocog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante,octocog alfa,"mp_fr_description: ""ADVATE (octa̲cog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante) TAKEDA CANADA INC"" -> ""ADVATE (octo̲cog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante) TAKEDA CANADA INC""
ntp_code: ""9014127"" -> ""fc6b5721b306fb2cb639b1d5f16476c5""
ntp_fr_description: ""octa̲cog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante"" -> ""octo̲cog alfa 1000 unité par fiole poudre pour solution injectable avec solution diluante""
tm_fr_description: ""octa̲cog alfa"" -> ""octo̲cog alfa"""
