drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
2568,00382825,"RIVOTRIL (clonazépam 0,5 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH","clonazépam 0,5 mg comprimé oral",clonazépam,"mp_fr_description: ""RIVOTRIL (clonazépam 0,5 mg comprimé oral) H̲O̲F̲F̲M̲A̲N̲N̲-̲L̲A̲ ̲R̲O̲C̲H̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""RIVOTRIL (clonazépam 0,5 mg comprimé oral) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
2569,00382841,RIVOTRIL (clonazépam 2 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH,clonazépam 2 mg comprimé oral,clonazépam,"mp_fr_description: ""RIVOTRIL (clonazépam 2 mg comprimé oral) H̲O̲F̲F̲M̲A̲N̲N̲-̲L̲A̲ ̲R̲O̲C̲H̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""RIVOTRIL (clonazépam 2 mg comprimé oral) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
8977,00716871,NYADERM (nystatine 100000 unité par g crème cutanée) TARO PHARMACEUTICALS INC,nystatine 100000 unité par g crème cutanée,nystatine,"mp_fr_description: ""NYADERM̲ ̲C̲R̲M̲ ̲1̲0̲0̲0̲0̲0̲U̲N̲I̲T̲/̲G̲M (nystatine 100000 unité par g crème cutanée) TARO PHARMACEUTICALS INC"" -> ""NYADERM (nystatine 100000 unité par g crème cutanée) TARO PHARMACEUTICALS INC"""
65558,02241888,ARAVA (léflunomide 10 mg comprimé oral) SANOFI-AVENTIS CANADA INC,léflunomide 10 mg comprimé oral,léflunomide,"mp_fr_description: ""ARAVA ̲1̲0̲M̲G̲ (léflunomide 10 mg comprimé oral) SANOFI-AVENTIS CANADA INC"" -> ""ARAVA (léflunomide 10 mg comprimé oral) SANOFI-AVENTIS CANADA INC"""
65559,02241889,ARAVA (léflunomide 20 mg comprimé oral) SANOFI-AVENTIS CANADA INC,léflunomide 20 mg comprimé oral,léflunomide,"mp_fr_description: ""ARAVA ̲2̲0̲ ̲M̲G̲ (léflunomide 20 mg comprimé oral) SANOFI-AVENTIS CANADA INC"" -> ""ARAVA (léflunomide 20 mg comprimé oral) SANOFI-AVENTIS CANADA INC"""
65560,02241890,ARAVA (léflunomide 100 mg comprimé oral) SANOFI-AVENTIS CANADA INC,léflunomide 100 mg comprimé oral,léflunomide,"mp_fr_description: ""ARAVA ̲1̲0̲0̲ ̲M̲G̲ (léflunomide 100 mg comprimé oral) SANOFI-AVENTIS CANADA INC"" -> ""ARAVA (léflunomide 100 mg comprimé oral) SANOFI-AVENTIS CANADA INC"""
72310,02247997,SINGULAIR (montélukast (montélukast sodique) 4 mg par sachet granulés orale) ORGANON CANADA INC.,montélukast (montélukast sodique) 4 mg par sachet granulés orale,montélukast,"mp_fr_description: ""SINGULAIR (montélukast (montélukast sodique) 4 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) ORGANON CANADA INC."" -> ""SINGULAIR (montélukast (montélukast sodique) 4 mg par sachet granulés orale) ORGANON CANADA INC.""
ntp_code: ""9001070"" -> ""9014703""
ntp_fr_description: ""montélukast (montélukast sodique) 4 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""montélukast (montélukast sodique) 4 mg par sachet granulés orale"""
78168,02296349,TEVA-ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg comprimé oral) TEVA CANADA LIMITED,ondansétron (chlorhydrate d'ondansétron) 4 mg comprimé oral,ondansétron,"mp_fr_description: ""A̲C̲T̲ ̲ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg comprimé oral) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg comprimé oral) TEVA CANADA LIMITED"""
78169,02296357,TEVA-ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) TEVA CANADA LIMITED,ondansétron (chlorhydrate d'ondansétron) 8 mg comprimé oral,ondansétron,"mp_fr_description: ""A̲C̲T̲ ̲ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) TEVA CANADA LIMITED"" -> ""T̲E̲V̲A̲-̲ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg comprimé oral) TEVA CANADA LIMITED"""
79727,02311720,CANESTEN EXTERNAL CREAM (clotrimazole 1 % crème cutanée) BAYER INC,clotrimazole 1 % crème cutanée,clotrimazole,"mp_fr_description: ""CANESTEN EXTERNAL CREAM (clotrimazole 1 % crème v̲a̲g̲i̲n̲a̲l̲e) BAYER INC"" -> ""CANESTEN EXTERNAL CREAM (clotrimazole 1 % crème c̲u̲t̲a̲n̲é̲e) BAYER INC""
ntp_code: ""9000311"" -> ""9000290""
ntp_fr_description: ""clotrimazole 1 % crème v̲a̲g̲i̲n̲a̲l̲e"" -> ""clotrimazole 1 % crème c̲u̲t̲a̲n̲é̲e"""
84365,02358611,SANDOZ MONTELUKAST (montélukast (montélukast sodique) 4 mg par sachet granulés orale) SANDOZ CANADA INCORPORATED,montélukast (montélukast sodique) 4 mg par sachet granulés orale,montélukast,"mp_fr_description: ""SANDOZ MONTELUKAST (montélukast (montélukast sodique) 4 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ MONTELUKAST (montélukast (montélukast sodique) 4 mg par sachet granulés orale) SANDOZ CANADA INCORPORATED""
ntp_code: ""9001070"" -> ""9014703""
ntp_fr_description: ""montélukast (montélukast sodique) 4 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""montélukast (montélukast sodique) 4 mg par sachet granulés orale"""
86832,02382482,"NALOXONE HYDROCHLORIDE INJECTION USP (chlorhydrate de naloxone (chlorhydrate dihydraté de naloxone) 0,4 mg par 1 mL solution injectable ampoule) HIKMA CANADA LIMITED","chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable ampoule",naloxone,"mp_fr_description: ""NALOXONE HYDROCHLORIDE INJECTION USP (chlorhydrate de naloxone (chlorhydrate dihydraté de naloxone) 0,4 mg par 1 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""NALOXONE HYDROCHLORIDE INJECTION USP (chlorhydrate de naloxone (chlorhydrate dihydraté de naloxone) 0,4 mg par 1 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
86984,02384094,FUROSEMIDE INJECTION USP (furosémide 20 mg par 2 mL solution injectable ampoule) HIKMA CANADA LIMITED,furosémide 20 mg par 2 mL solution injectable ampoule,furosémide,"mp_fr_description: ""FUROSEMIDE INJECTION USP (furosémide 20 mg par 2 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""FUROSEMIDE INJECTION USP (furosémide 20 mg par 2 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
90495,02420341,JUXTAPID (lomitapide (mésylate de lomitapide) 5 mg capsule orale) AMRYT PHARMACEUTICALS DAC,lomitapide (mésylate de lomitapide) 5 mg capsule orale,lomitapide,"mp_fr_description: ""JUXTAPID (lomitapide (mésylate de lomitapide) 5 mg capsule orale) AE̲G̲E̲R̲I̲O̲N̲ PHARMACEUTICALS C̲A̲N̲A̲D̲A̲ ̲L̲T̲D̲"" -> ""JUXTAPID (lomitapide (mésylate de lomitapide) 5 mg capsule orale) AM̲R̲Y̲T̲ PHARMACEUTICALS D̲A̲C̲"""
90496,02420376,JUXTAPID (lomitapide (mésylate de lomitapide) 10 mg capsule orale) AMRYT PHARMACEUTICALS DAC,lomitapide (mésylate de lomitapide) 10 mg capsule orale,lomitapide,"mp_fr_description: ""JUXTAPID (lomitapide (mésylate de lomitapide) 10 mg capsule orale) AE̲G̲E̲R̲I̲O̲N̲ PHARMACEUTICALS C̲A̲N̲A̲D̲A̲ ̲L̲T̲D̲"" -> ""JUXTAPID (lomitapide (mésylate de lomitapide) 10 mg capsule orale) AM̲R̲Y̲T̲ PHARMACEUTICALS D̲A̲C̲"""
90498,02420384,JUXTAPID (lomitapide (mésylate de lomitapide) 20 mg capsule orale) AMRYT PHARMACEUTICALS DAC,lomitapide (mésylate de lomitapide) 20 mg capsule orale,lomitapide,"mp_fr_description: ""JUXTAPID (lomitapide (mésylate de lomitapide) 20 mg capsule orale) AE̲G̲E̲R̲I̲O̲N̲ PHARMACEUTICALS C̲A̲N̲A̲D̲A̲ ̲L̲T̲D̲"" -> ""JUXTAPID (lomitapide (mésylate de lomitapide) 20 mg capsule orale) AM̲R̲Y̲T̲ PHARMACEUTICALS D̲A̲C̲"""
91095,02426366,PRIVA-CELECOXIB (célécoxib 100 mg capsule orale) NORA PHARMA INC,célécoxib 100 mg capsule orale,célécoxib,"mp_fr_description: ""PRIVA-CELECOXIB (célécoxib 100 mg capsule orale) PHARMAP̲A̲R̲ INC"" -> ""PRIVA-CELECOXIB (célécoxib 100 mg capsule orale) N̲O̲R̲A̲ ̲PHARMA INC"""
91096,02426374,PRIVA-CELECOXIB (célécoxib 200 mg capsule orale) NORA PHARMA INC,célécoxib 200 mg capsule orale,célécoxib,"mp_fr_description: ""PRIVA-CELECOXIB (célécoxib 200 mg capsule orale) PHARMAP̲A̲R̲ INC"" -> ""PRIVA-CELECOXIB (célécoxib 200 mg capsule orale) N̲O̲R̲A̲ ̲PHARMA INC"""
92099,02436663,PHEBURANE (phénylbutyrate sodique 483 mg par g granulés orale) MEDUNIK CANADA,phénylbutyrate sodique 483 mg par g granulés orale,acide phénylbutyrique,"mp_fr_description: ""PHEBURANE (phénylbutyrate sodique 483 mg par g granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) MEDUNIK CANADA"" -> ""PHEBURANE (phénylbutyrate sodique 483 mg par g granulés orale) MEDUNIK CANADA""
ntp_code: ""9005645"" -> ""9014708""
ntp_fr_description: ""phénylbutyrate sodique 483 mg par g granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""phénylbutyrate sodique 483 mg par g granulés orale"""
92696,02442612,KALYDECO (ivacaftor 50 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,ivacaftor 50 mg par sachet granulés orale,ivacaftor,"mp_fr_description: ""KALYDECO (ivacaftor 50 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""KALYDECO (ivacaftor 50 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9013569"" -> ""9014698""
ntp_fr_description: ""ivacaftor 50 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""ivacaftor 50 mg par sachet granulés orale"""
92697,02442620,KALYDECO (ivacaftor 75 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,ivacaftor 75 mg par sachet granulés orale,ivacaftor,"mp_fr_description: ""KALYDECO (ivacaftor 75 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""KALYDECO (ivacaftor 75 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9013570"" -> ""9014699""
ntp_fr_description: ""ivacaftor 75 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""ivacaftor 75 mg par sachet granulés orale"""
94412,02457008,GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 80 mg par 2 mL solution injectable ampoule) HIKMA CANADA LIMITED,gentamicine (sulfate de gentamicine) 80 mg par 2 mL solution injectable ampoule,gentamicine,"mp_fr_description: ""GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 80 mg par 2 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 80 mg par 2 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
94414,02457059,"BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) HIKMA CANADA LIMITED","baclofène 0,05 mg par 1 mL solution injectable ampoule",baclofène,"mp_fr_description: ""BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""BACLOFEN INJECTION (baclofène 0,05 mg par 1 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
94415,02457067,BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) HIKMA CANADA LIMITED,baclofène 10 mg par 20 mL solution injectable ampoule,baclofène,"mp_fr_description: ""BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""BACLOFEN INJECTION (baclofène 10 mg par 20 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
94572,02458578,"NALOXONE INJECTABLE (chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable ampoule) HIKMA CANADA LIMITED","chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable ampoule",naloxone,"mp_fr_description: ""NALOXONE INJECTABLE (chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""NALOXONE INJECTABLE (chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
95943,02470462,GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 20 mg par 2 mL solution injectable ampoule) HIKMA CANADA LIMITED,gentamicine (sulfate de gentamicine) 20 mg par 2 mL solution injectable ampoule,gentamicine,"mp_fr_description: ""GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 20 mg par 2 mL solution injectable ampoule) T̲E̲L̲I̲P̲,̲ ̲L̲L̲C̲,̲ ̲A̲ ̲S̲U̲B̲S̲I̲D̲I̲A̲R̲Y̲ ̲O̲F̲ ̲T̲E̲L̲I̲G̲E̲N̲T̲,̲ ̲I̲N̲C̲.̲"" -> ""GENTAMICIN INJECTION USP (gentamicine (sulfate de gentamicine) 20 mg par 2 mL solution injectable ampoule) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
97420,02483831,ORKAMBI (ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés orale,ivacaftor et lumacaftor,"mp_fr_description: ""ORKAMBI (ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""ORKAMBI (ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9013693"" -> ""9014695""
ntp_fr_description: ""ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""ivacaftor 125 mg par sachet et lumacaftor 100 mg par sachet granulés orale"""
97421,02483858,ORKAMBI (ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED,ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés orale,ivacaftor et lumacaftor,"mp_fr_description: ""ORKAMBI (ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""ORKAMBI (ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés orale) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9013694"" -> ""9014696""
ntp_fr_description: ""ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés p̲o̲u̲r̲ ̲s̲u̲s̲p̲e̲n̲s̲i̲o̲n̲ ̲orale"" -> ""ivacaftor 188 mg par sachet et lumacaftor 150 mg par sachet granulés orale"""
97708,02486938,"THERABREATH HEALTHY GUMS ORAL RINSE (chlorure de cétylpyridinium 0,05 % solution pour bain de bouche) CHURCH & DWIGHT CANADA CORP","chlorure de cétylpyridinium 0,05 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""THERABREATH HEALTHY GUMS ORAL RINSE (chlorure de cétylpyridinium 0,05 % solution pour bain de bouche) D̲R̲.̲ ̲H̲A̲R̲O̲L̲D̲ ̲K̲A̲T̲Z̲,̲ ̲L̲L̲C̲"" -> ""THERABREATH HEALTHY GUMS ORAL RINSE (chlorure de cétylpyridinium 0,05 % solution pour bain de bouche) C̲H̲U̲R̲C̲H̲ ̲&̲ ̲D̲W̲I̲G̲H̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲"""
97965,02489570,LATANOPROST OPHTHALMIC SOLUTION (latanoprost 50 mcg par mL gouttes ophtalmiques) HIKMA CANADA LIMITED,latanoprost 50 mcg par mL gouttes ophtalmiques,latanoprost,"mp_fr_description: ""LATANOPROST OPHTHALMIC SOLUTION (latanoprost 50 mcg par mL gouttes ophtalmiques) T̲E̲L̲I̲G̲E̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""LATANOPROST OPHTHALMIC SOLUTION (latanoprost 50 mcg par mL gouttes ophtalmiques) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
97971,02489635,DORZOLAMIDE AND TIMOLOL EYE DROPS BP (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) HIKMA CANADA LIMITED,dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques,dorzolamide et timolol,"mp_fr_description: ""DORZOLAMIDE AND TIMOLOL EYE DROPS BP (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) T̲E̲L̲I̲G̲E̲N̲T̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""DORZOLAMIDE AND TIMOLOL EYE DROPS BP (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) H̲I̲K̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
98259,02492598,TARO-TICAGRELOR (ticagrélor 90 mg comprimé oral) TARO PHARMACEUTICALS INC,ticagrélor 90 mg comprimé oral,ticagrélor,ADDED
98680,02496925,LEUCOVORIN CALCIUM INJECTION (leucovorine (leucovorine calcique) 1000 mg par 100 mL solution injectable fiole) GENERIC MEDICAL PARTNERS INC,leucovorine (leucovorine calcique) 1000 mg par 100 mL solution injectable fiole,leucovorine,ADDED
99001,02500310,NAT-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) NATCO PHARMA (CANADA) INC,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
99011,02500434,PMS-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) PHARMASCIENCE INC,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
99014,02500469,MAR-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) MARCAN PHARMACEUTICALS INC,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
99030,02500639,APO-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) APOTEX INC,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
99074,02501090,TEVA-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) TEVA CANADA LIMITED,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
99155,02501945,AG-LACOSAMIDE (lacosamide 200 mg comprimé oral) ANGITA PHARMA INC.,lacosamide 200 mg comprimé oral,lacosamide,ADDED
99196,02502380,"HULIO (adalimumab 20 mg par 0,4 mL solution injectable seringue) BGP PHARMA ULC","adalimumab 20 mg par 0,4 mL solution injectable seringue",adalimumab,ADDED
99220,02502631,JAMP CALCIUM POLYSTYRENE SULFONATE (sulfonate de polystyrène calcique 999 mg par g poudre pour suspension orale/rectale) JAMP PHARMA CORPORATION,sulfonate de polystyrène calcique 999 mg par g poudre pour suspension orale/rectale,sulfonate de polystyrène calcique,ADDED
99246,02502933,ACH-TERIFLUNOMIDE (tériflunomide 14 mg comprimé oral) ACCORD HEALTHCARE INC,tériflunomide 14 mg comprimé oral,tériflunomide,ADDED
