drug_code,mp_code,mp_formal_name,mp_fr_description,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
4226,00497193,AMINOPHYLLINE INJECTION USP (aminophylline 250 mg per 10 mL solution for injection vial) PFIZER CANADA ULC,AMINOPHYLLINE INJECTION USP (aminophylline 250 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC,DELETED
6547,00497193,AMINOPHYLLINE INJECTION USP (aminophylline 250 mg per 10 mL solution for injection vial) PFIZER CANADA ULC,AMINOPHYLLINE INJECTION USP (aminophylline 250 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC,DELETED
6775,00691623,BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) VANTIVE ULC,"BICARBONATE CONCENTRATE D17000 (bicarbonate de sodium 81,3 g par l solution pour hémodialyse) VANTIVE ULC",ADDED
8350,00261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
10509,00804789,POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,POTASSIUM PHOSPHATES (phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL et potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,ADDED
11537,00779237,BACTI-STAT 0.3% (triclosan 0.3 % cutaneous liquid) ECOLAB CO,"BACTI-STAT 0.3% (triclosan 0,3 % liquide cutané) ECOLAB CO",ADDED
12221,01926853,FLAGYL (metronidazole 500 mg oral capsule) SANOFI-AVENTIS CANADA INC,FLAGYL (métronidazole 500 mg capsule orale) SANOFI-AVENTIS CANADA INC,DELETED
12639,01977873,GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylenol 0.6 % cutaneous liquid) OSTREM CHEMICAL CO LTD.,"GERMICIDAL HAND SOAP LIQ 0.6% (chloroxylénol 0,6 % liquide cutané) OSTREM CHEMICAL CO LTD.",ADDED
13600,01974548,MICRO I (iodide (sodium iodide) 1000 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,MICRO I (iodure (iodure de sodium) 1000 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,ADDED
13833,01905740,K+ 45 (potassium chloride 251.6 g per l solution for haemodialysis) VANTIVE ULC,"K+ 45 (chlorure de potassium 251,6 g par l solution pour hémodialyse) VANTIVE ULC",ADDED
14551,02044013,ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) HALEON CANADA ULC,"ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) HALEON CANADA ULC","mp_formal_name: ""ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN CHILDREN'S COUGH AND COLD (dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC""
mp_fr_description: ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBITUSSIN CHILDREN'S COUGH AND COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
15210,01924567,DEXEDRINE SPANSULE (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC.,DEXEDRINE SPANSULE (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN PHARMA INC.,"Health_Canada_product_name: ""DEXEDRINE SPANSULE SRC 15MG"" -> ""DEXEDRINE SPANSULE""
mp_formal_name: ""DEXEDRINE SPANSULE ̲S̲R̲C̲ ̲1̲5̲M̲G̲ (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC."" -> ""DEXEDRINE SPANSULE (dextroamphetamine sulfate 15 mg prolonged-release oral capsule) PALADIN PHARMA INC.""
mp_fr_description: ""DEXEDRINE SPANSULE ̲S̲R̲C̲ ̲1̲5̲M̲G̲ (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN PHARMA INC."" -> ""DEXEDRINE SPANSULE (sulfate de dextroamphétamine 15 mg capsule orale à libération prolongée) PALADIN PHARMA INC."""
