ntp_code,ntp_formal_name,changes
9000508,baclofen 10 mg per 5 mL solution for injection ampoule,"ntp_status_effective_time: ""19941231"" -> ""20140606"""
cab9953aae65807963cbd9a77398d696,carboprost (carboprost tromethamine) 250 mcg per mL solution for injection,ADDED
9005078,palonosetron (palonosetron hydrochloride) 0.5 mg oral capsule,DELETED
9003252,naratriptan (naratriptan hydrochloride) 1 mg oral tablet,"ntp_status_effective_time: ""19980505"" -> ""20091202"""
1255cb9e3cc523f63031bb6624b6835f,daunorubicin (daunorubicin hydrochloride) 20 mg per 4 mL solution for injection,ADDED
47188360c245be689012120913b77a3b,apremilast 10 mg and apremilast 20 mg and apremilast 30 mg oral tablet,ADDED
9004463,coal tar 1 % shampoo,DELETED
9014675,cilgavimab 150 mg per 1.5 mL solution for injection vial with tixagevimab 150 mg per 1.5 mL solution for injection vial,DELETED
9003253,naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet,"ntp_status_effective_time: ""19980505"" -> ""20091201"""
9014735,desmopressin (desmopressin acetate) 25 mcg sublingual tablet,DELETED
69f358e5e69275b09fe21213d3d536a5,petrolatum 98.85 % cutaneous ointment,ADDED
9000507,baclofen 10 mg per 20 mL solution for injection ampoule,"ntp_status_effective_time: ""19941231"" -> ""20140606"""
4d424173cff58d3010aa35b7653841dc,nonacog beta pegol 3000 unit per vial powder for solution for injection,ADDED
9012872,vilazodone hydrochloride 10 mg oral tablet with vilazodone hydrochloride 20 mg oral tablet,DELETED
12635146f0e1ecbd52872d6d923b19b8,lidocaine hydrochloride 10 mg per mL solution for injection,ADDED
1280dc1fd59480ef736758b345af93dc,testosterone enanthate 200 mg per mL solution for injection,ADDED
22376d71c90efb8abf9389f90b14b87f,acetaminophen 1000 mg per 100 mL solution for injection,ADDED
