drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"101731","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","180","MG","02528045"
"97756","21078","ADDED","active","APIXABAN","2.5","MG","02487381"
"101720","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","150","MG","02527936"
"101721","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","200","MG","02527944"
"101693","433","ADDED","approved","DIMETHICONE","9","%","02527731"
"101700","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.125","%","02527820"
"101705","197","ADDED","approved","BENZALKONIUM CHLORIDE","3","%","02527855"
"100818","20387","ADDED","approved","RIVAROXABAN","51.7","MG","02518899"
"101739","11787","ADDED","approved","CAPECITABINE","500","MG","02528150"
"101750","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02528266"
"101745","2564","ADDED","approved","CLONIDINE HYDROCHLORIDE","0.025","MG","02528207"
"101722","11718","ADDED","approved","QUETIAPINE (QUETIAPINE FUMARATE)","300","MG","02527952"
"101694","20447","ADDED","approved","BEMOTRIZINOL","6","%","02527766"
"101704","768","ADDED","approved","FINASTERIDE","5","MG","02527847"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"101770","12371","ADDED","approved","ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE)","40","MG","02528487"
"101771","11819","ADDED","approved","RISEDRONATE SODIUM (RISEDRONATE SODIUM HEMIPENTAHYDRATE)","150","MG","02528460"
"101733","1926","ADDED","approved","DILTIAZEM HYDROCHLORIDE","300","MG","02528061"
"101746","11163","ADDED","approved","TIMOLOL (TIMOLOL MALEATE)","5","MG","02528215"
"101699","20447","ADDED","approved","BEMOTRIZINOL","3.8","%","02527812"
"101769","12371","ADDED","approved","ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE)","20","MG","02528479"
"101707","11764","ADDED","approved","MELOXICAM","20","MG","02527871"
"101670","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02527650"
"101202","20446","ADDED","active","BISOCTRIZOLE","4","%","02522942"
"101694","1970","ADDED","approved","HOMOSALATE","10","%","02527766"
"101695","20022","ADDED","approved","DEFERASIROX","90","MG","02527774"
"101202","2280","ADDED","active","OCTOCRYLENE","9","%","02522942"
"101747","2493","ADDED","approved","BUPIVACAINE HYDROCHLORIDE","4.2","MG","02528223"
"101251","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02523426"
"101675","23741","ADDED","approved","URSODOXICOLTAURINE","1","G","02527707"
"101764","637","ADDED","approved","FLUTICASONE PROPIONATE","50","MCG","02528428"
"101241","8890","ADDED","approved","ALCOHOL ANHYDROUS","20","%","02523302"
"99927","23655","Changed","active","ELASOMERAN","0.2","MG","02510014"
