drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"71350","12064","Changed","active","SIROLIMUS","1","MG","02247111"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"101883","20554","ADDED","approved","AZACITIDINE","100","MG","02529599"
"101937","22660","ADDED","approved","DULAGLUTIDE","3","MG","02530163"
"101442","727","ADDED","approved","TITANIUM DIOXIDE","5.36","%","02525402"
"101443","727","ADDED","approved","TITANIUM DIOXIDE","5.36","%","02525410"
"101932","13238","ADDED","approved","EVEROLIMUS","7.5","MG","02530112"
"101950","197","ADDED","approved","BENZALKONIUM CHLORIDE","5.3335","%","02530317"
"101905","21077","ADDED","approved","PLERIXAFOR","20","MG","02529815"
"101927","1864","ADDED","approved","FLECAINIDE ACETATE","50","MG","02530066"
"101931","13238","ADDED","approved","EVEROLIMUS","5","MG","02530104"
"101897","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02529734"
"101442","12048","ADDED","approved","OCTISALATE","5","%","02525402"
"101903","53","ADDED","approved","POTASSIUM CHLORIDE","7.55","G","02529793"
"101443","12048","ADDED","approved","OCTISALATE","5","%","02525410"
"101898","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02529742"
"101938","22660","ADDED","approved","DULAGLUTIDE","4.5","MG","02530171"
"101907","349","ADDED","approved","ROCURONIUM BROMIDE","10","MG","02529831"
"101917","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","10","MG","02529947"
"101893","18175","ADDED","approved","SOLIFENACIN SUCCINATE","5","MG","02529696"
"101954","8683","ADDED","approved","TETRACYCLINE HYDROCHLORIDE","200","MG","02530368"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"101899","20742","ADDED","approved","TICAGRELOR","60","MG","02529750"
"101908","8937","ADDED","approved","EPHEDRINE SULFATE","50","MG","02529858"
"101922","8174","ADDED","approved","SULFAMETHOXAZOLE","80","MG","02530023"
"101891","22582","ADDED","approved","SECUKINUMAB","300","MG","02529661"
"101928","1864","ADDED","approved","FLECAINIDE ACETATE","100","MG","02530074"
"101444","727","ADDED","approved","TITANIUM DIOXIDE","5.36","%","02525429"
"101900","20742","ADDED","approved","TICAGRELOR","90","MG","02529769"
"101916","270","ADDED","approved","ACETAMINOPHEN","160","MG","02529939"
"101888","10290","ADDED","approved","SODIUM CITRATE","4","G","02529637"
"101887","20883","ADDED","approved","ABIRATERONE ACETATE","500","MG","02529629"
"101444","12048","ADDED","approved","OCTISALATE","5","%","02525429"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"67127","12064","Changed","active","SIROLIMUS","1","MG","02243237"
"93453","11854","ADDED","inactive","SILDENAFIL (SILDENAFIL CITRATE)","50","MG","02448793"
"101886","14088","ADDED","approved","MESALAZINE","1600","MG","02529610"
"101889","20280","ADDED","approved","HYDROMORPHONE HYDROCHLORIDE","2","MG","02529645"
"101913","27","ADDED","approved","ANASTROZOLE","1","MG","02529904"
"101892","23771","ADDED","approved","DIFELIKEFALIN (DIFELIKEFALIN ACETATE)","50","MCG","02529688"
"101444","7289","ADDED","approved","ZINC OXIDE","10","%","02525429"
"101930","13238","ADDED","approved","EVEROLIMUS","2.5","MG","02530090"
"101898","8881","ADDED","approved","ISOPROPYL ALCOHOL","55","%","02529742"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"98088","21077","ADDED","approved","PLERIXAFOR","20","MG","02490846"
"101921","2402","ADDED","approved","DANTROLENE SODIUM","20","MG","02529998"
"93452","11854","ADDED","inactive","SILDENAFIL (SILDENAFIL CITRATE)","25","MG","02448785"
"101942","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","20","MG","02530236"
"101954","8636","ADDED","approved","NEOMYCIN SULFATE","200","MG","02530368"
"101922","8452","ADDED","approved","TRIMETHOPRIM","16","MG","02530023"
"101912","11764","ADDED","approved","MELOXICAM","40","MG","02529890"
"101919","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","40","MG","02529963"
"101898","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.25","%","02529742"
"101933","13238","ADDED","approved","EVEROLIMUS","10","MG","02530120"
"101918","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","20","MG","02529955"
"101890","22582","ADDED","approved","SECUKINUMAB","300","MG","02529653"
"101897","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02529734"
"101920","11366","ADDED","approved","ATORVASTATIN (ATORVASTATIN CALCIUM)","80","MG","02529971"
"101925","23270","ADDED","approved","NIRAPARIB (NIRAPARIB TOSYLATE)","100","MG","02530031"
"101894","18175","ADDED","approved","SOLIFENACIN SUCCINATE","10","MG","02529718"
"101442","7289","ADDED","approved","ZINC OXIDE","10","%","02525402"
"101443","7289","ADDED","approved","ZINC OXIDE","10","%","02525410"
"101944","11852","ADDED","approved","MODAFINIL","100","MG","02530244"
