drug_code,route_of_administration_code,route_of_administration,status,drug_identification_number
"104005","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02551322"
"103949","56","ORAL","ADDED","02550709"
"103457","56","ORAL","ADDED","02545837"
"103924","70","TOPICAL","ADDED","02550423"
"103926","22","INTRAMUSCULAR","ADDED","02550458"
"103971","56","ORAL","ADDED","02550954"
"103995","56","ORAL","ADDED","02551217"
"103955","56","ORAL","ADDED","02550776"
"103957","56","ORAL","ADDED","02550792"
"103988","56","ORAL","ADDED","02551144"
"103934","65","SUBCUTANEOUS","ADDED","02550539"
"103964","29","INHALATION","ADDED","02550865"
"103948","93","DISINFECTANT (Domestic)","ADDED","02550695"
"102172","49","INTRAVENOUS","ADDED","02532700"
"103960","56","ORAL","ADDED","02550822"
"103947","2","DISINFECTANT (Barn)","ADDED","02550687"
"103458","56","ORAL","ADDED","02545845"
"102779","49","INTRAVENOUS","ADDED","02539144"
"103922","49","INTRAVENOUS","ADDED","02550407"
"103903","22","INTRAMUSCULAR","ADDED","02550199"
"103930","94","DISINFECTANT (Institutional/Industrial)","ADDED","02550490"
"103751","49","INTRAVENOUS","ADDED","02548666"
"103939","70","TOPICAL","ADDED","02550598"
"103399","49","INTRAVENOUS","ADDED","02545209"
"103931","56","ORAL","ADDED","02550504"
"103951","56","ORAL","ADDED","02550725"
"103970","70","TOPICAL","ADDED","02550946"
"103925","22","INTRAMUSCULAR","ADDED","02550431"
"103887","49","INTRAVENOUS","ADDED","02550067"
"103976","56","ORAL","ADDED","02551004"
"104011","70","TOPICAL","ADDED","02551381"
"103975","56","ORAL","ADDED","02550997"
"103956","56","ORAL","ADDED","02550784"
"103921","49","INTRAVENOUS","ADDED","02550393"
"103948","94","DISINFECTANT (Institutional/Industrial)","ADDED","02550695"
"103954","56","ORAL","ADDED","02550768"
"103903","49","INTRAVENOUS","ADDED","02550199"
"103898","49","INTRAVENOUS","ADDED","02550148"
"104014","62","RECTAL","ADDED","02551438"
"103459","56","ORAL","ADDED","02545853"
"103959","56","ORAL","ADDED","02550814"
"103929","93","DISINFECTANT (Domestic)","ADDED","02550482"
"103935","65","SUBCUTANEOUS","ADDED","02550547"
"103953","56","ORAL","ADDED","02550741"
"103925","49","INTRAVENOUS","ADDED","02550431"
"103972","22","INTRAMUSCULAR","ADDED","02550962"
"103943","56","ORAL","ADDED","02550644"
"103929","94","DISINFECTANT (Institutional/Industrial)","ADDED","02550482"
"103929","9","DISINFECTANT (Hospital/HC Facilities)","ADDED","02550482"
"103990","56","ORAL","ADDED","02551160"
"104005","8","DISINFECTANT (Food Premises)","ADDED","02551322"
"103994","56","ORAL","ADDED","02551209"
"103961","56","ORAL","ADDED","02550830"
"103950","56","ORAL","ADDED","02550717"
"103930","2","DISINFECTANT (Barn)","ADDED","02550490"
"104005","94","DISINFECTANT (Institutional/Industrial)","ADDED","02551322"
"103932","56","ORAL","ADDED","02550512"
"103972","49","INTRAVENOUS","ADDED","02550962"
"103993","56","ORAL","ADDED","02551195"
"103920","56","ORAL","ADDED","02550385"
"103992","56","ORAL","ADDED","02551187"
"104013","62","RECTAL","ADDED","02551411"
"103933","49","INTRAVENOUS","ADDED","02550520"
"103991","65","SUBCUTANEOUS","ADDED","02551179"
"103958","56","ORAL","ADDED","02550806"
"103877","49","INTRAVENOUS","ADDED","02549964"
"103912","65","SUBCUTANEOUS","ADDED","02550296"
"103919","56","ORAL","ADDED","02550377"
"103989","56","ORAL","ADDED","02551152"
"103980","56","ORAL","ADDED","02551047"
"103969","56","ORAL","ADDED","02550938"
"103926","49","INTRAVENOUS","ADDED","02550458"
"103327","70","TOPICAL","ADDED","02544709"
"103094","49","INTRAVENOUS","ADDED","02542374"
"103945","56","ORAL","ADDED","02550660"
"103944","56","ORAL","ADDED","02550652"
"103948","8","DISINFECTANT (Food Premises)","ADDED","02550695"
"103680","49","INTRAVENOUS","ADDED","02547880"
"103952","56","ORAL","ADDED","02550733"
