ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000457","budesonide 100 mcg per actuation nasal powder","budésonide 100 mcg par actionnement poudre nasale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19931231"" -> ""20200227"""
"9001157","digoxin 0.25 mg oral tablet","digoxine 0,25 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20060622"" -> ""20191103"""
"9001458","testosterone 4.5 % nasal gel","testostérone 4,5 % gel nasal","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20160506"" -> ""20200901"""
"9002017","dipyridamole 75 mg oral tablet","dipyridamole 75 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20201003"""
"9005768","daclatasvir (daclatasvir dihydrochloride) 60 mg oral tablet","daclatasvir (dichlorhydrate de daclatasvir) 60 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20150908"" -> ""20191203"""
"9008159","captopril 6.25 mg oral tablet","captopril 6,25 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20200604"""
"9012593","testosterone 30 mg per actuation transdermal solution","testostérone 30 mg par actionnement solution transdermique","ntp_fr_description: ""testostérone 30 mg par actionnement transdermal solution"" -> ""testostérone 30 mg par actionnement solution transdermique"""
"9012799","ertugliflozin 2.5 mg and metformin hydrochloride 1000 mg oral tablet","ertugliflozine 2,5 mg et chlorhydrate de metformine 1000 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180706"" -> ""20201104"""
"9012804","ertugliflozin 7.5 mg and metformin hydrochloride 500 mg oral tablet","ertugliflozine 7,5 mg et chlorhydrate de metformine 500 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20180706"" -> ""20201104"""
"9013757","alpha tocopheryl acetate 20 unit and retinyl palmitate 100000 unit oral capsule","acétate d'alpha-tocophérol 20 unité et palmitate de rétinyle 100000 unité capsule orale","ntp_fr_description: ""acétate de alpha-tocophéryle 20 unité et palmitate de rétinyle 100000 unité capsule orale"" -> ""acétate d'alpha-tocophérol 20 unité et palmitate de rétinyle 100000 unité capsule orale"""
"9013758","alpha tocopheryl acetate 40 unit and retinyl palmitate 200000 unit oral capsule","acétate d'alpha-tocophérol 40 unité et palmitate de rétinyle 200000 unité capsule orale","ntp_fr_description: ""acétate de alpha-tocophéryle 40 unité et palmitate de rétinyle 200000 unité capsule orale"" -> ""acétate d'alpha-tocophérol 40 unité et palmitate de rétinyle 200000 unité capsule orale"""
"9014391","somatropin 0.2 mg powder for solution for injection with diluent solution per syringe","somatropine 0,2 mg poudre pour solution injectable avec solution diluante par seringue","ADDED"
"9014392","somatropin 0.4 mg powder for solution for injection with diluent solution per syringe","somatropine 0,4 mg poudre pour solution injectable avec solution diluante par seringue","ADDED"
"9014393","apomorphine hydrochloride 10 mg sublingual film","chlorhydrate d'apomorphine 10 mg film sublinguale","ADDED"
"9014394","apomorphine hydrochloride 15 mg sublingual film","chlorhydrate d'apomorphine 15 mg film sublinguale","ADDED"
"9014395","apomorphine hydrochloride 20 mg sublingual film","chlorhydrate d'apomorphine 20 mg film sublinguale","ADDED"
"9014396","apomorphine hydrochloride 25 mg sublingual film","chlorhydrate d'apomorphine 25 mg film sublinguale","ADDED"
"9014397","apomorphine hydrochloride 30 mg sublingual film","chlorhydrate d'apomorphine 30 mg film sublinguale","ADDED"
"9014398","cedazuridine 100 mg and decitabine 35 mg oral tablet","cédazuridine 100 mg et décitamine 35 mg comprimé oral","ADDED"
"9014399","glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol acetate) 150 mcg and mometasone furoate 160 mcg inhalation powder capsule","glycopyrronium (bromure de glycopyrronium) 50 mcg et indacatérol (acétate d'indacatérol) 150 mcg et furoate de mométasone 160 mcg poudre pour inhalation en capsule","ADDED"
"9014400","hexylresorcinol 3.5 mg lozenge","hexylrésorcinol 3,5 mg pastille","ADDED"
"9014403","larotrectinib (larotrectinib sulfate) 100 mg oral capsule","larotrectinib (larotrectinib sulfate) 100 mg capsule orale","ADDED"
"9014404","larotrectinib (larotrectinib sulfate) 25 mg oral capsule","larotrectinib (larotrectinib sulfate) 25 mg capsule orale","ADDED"
"9014405","midazolam 100 mg per 100 mL solution for injection bag","midazolam 100 mg par 100 mL solution injectable sac","ADDED"
"9014406","remdesivir 100 mg per vial powder for solution for injection","remdésivir 100 mg par fiole poudre pour solution injectable","ADDED"
"9014407","tenapanor (tenapanor hydrochloride) 50 mg oral tablet","ténapanor (chlorhydrate de ténapanor) 50 mg comprimé oral","ADDED"
"9014408","teriparatide 600 mcg per 2.4 mL solution for injection cartridge","tériparatide 600 mcg par 2,4 mL solution injectable cartouche","ADDED"
